종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"214320","이노션","18460","150","0.82","2506","7.37","2588","7.13","25050","0.74","1175","6.37"
"139480","이마트","81300","-1100","-1.33",,,"8904","9.13","387877","0.21","2000","2.46"
"457190","이수스페셜티케미컬","59200","0","0.00","358","165.36","394","150.28","4063","14.57","0","0.00"
"007660","이수페타시스","119200","-5300","-4.26","1139","104.65","3541","33.67","5037","23.66","150","0.13"
"005950","이수화학","8260","-290","-3.39",,,,,"4734","1.74","0","0.00"
"015020","이스타코","592","-31","-4.98",,,,,"963","0.61","0","0.00"
"074610","이엔플러스","5110","0","0.00",,,,,"1340","3.81","0","0.00"
"102460","이연제약","10780","10","0.09","226","47.70",,,"13627","0.79","0","0.00"
"084680","이월드","1451","-5","-0.34",,,,,"1652","0.88","0","0.00"
"000760","이화산업","14220","-190","-1.32",,,,,"48504","0.29","0","0.00"
"014990","인디에프","870","-14","-1.58",,,,,"504","1.73","0","0.00"
"101140","인바이오젠","10490","240","2.34","1615","6.50",,,"16007","0.66","0","0.00"
"006490","인스코비","633","-104","-14.11","25","25.32",,,"400","1.58","0","0.00"
"023800","인지컨트롤스","6410","0","0.00","670","9.57",,,"14424","0.44","150","2.34"
"034590","인천도시가스","25450","50","0.20","4675","5.44",,,"54335","0.47","1250","4.91"
"129260","인터지스","2400","-55","-2.24","507","4.73",,,"10088","0.24","100","4.17"
"023810","인팩","8960","230","2.63","233","38.45",,,"12445","0.72","180","2.01"
"249420","일동제약","38500","100","0.26",,,"1395","27.59","5755","6.69","0","0.00"
"000230","일동홀딩스","13290","30","0.23","5582","2.38",,,"11857","1.12","0","0.00"
"013360","일성건설","2220","234","11.78",,,,,"1231","1.80","0","0.00"
"003120","일성아이에스","21800","0","0.00","1921","11.35",,,"56507","0.39","1000","4.59"
"003200","일신방직","12420","220","1.80","1319","9.42",,,"40881","0.30","200","1.61"
"007110","일신석재","1656","-7","-0.42","18","92.00",,,"762","2.17","0","0.00"
"007570","일양약품","13050","0","0.00","557","23.43",,,"12893","1.01","150","1.15"
"007575","일양약품우","12980","0","0.00",,,,,,,"175","1.35"
"008500","일정실업","3070","10","0.33","578","5.31",,,"1028","2.99","0","0.00"
"081000","일진다이아","12010","-70","-0.58","908","13.23",,,"29059","0.41","300","2.50"
"020760","일진디스플","902","0","0.00","110","8.20",,,"685","1.32","0","0.00"
"103590","일진전기","54400","-900","-1.63","983","55.34","2714","20.04","10494","5.18","300","0.55"
"271940","일진하이솔루스","13400","-310","-2.26","50","268.00","127","105.78","8743","1.53","0","0.00"
"015860","일진홀딩스","6740","-80","-1.17","491","13.73",,,"10068","0.67","150","2.23"
"226320","잇츠한불","11120","-70","-0.63","937","11.87",,,"21525","0.52","250","2.25"
"317400","자이에스앤디","4400","120","2.80","3","1466.67",,,"11167","0.39","150","3.41"
"033240","자화전자","25700","100","0.39","790","32.53","2135","12.04","19361","1.33","0","0.00"
"000950","전방","35350","100","0.28","7822","4.52",,,"174360","0.20","1000","2.83"
"079900","전진건설로봇","47950","-2250","-4.48","2237","21.43","2291","20.93","10397","4.61","1277","2.66"
"194370","제이에스코퍼레이션","12820","-260","-1.99","3676","3.49","2622","4.89","17356","0.74","500","3.90"
"030000","제일기획","21000","-100","-0.47","2049","10.25","2102","9.99","14396","1.46","1230","5.86"
"271980","제일약품","15150","-450","-2.88",,,,,"12912","1.17","0","0.00"
"001560","제일연마","9980","280","2.89","881","11.33",,,"14772","0.68","320","3.21"
"002620","제일파마홀딩스","8040","-70","-0.86",,,,,"19995","0.40","50","0.62"
"006220","제주은행","11250","-190","-1.66","166","67.77",,,"18367","0.61","100","0.89"
"089590","제주항공","5410","-90","-1.64","247","21.90",,,"4022","1.35","0","0.00"
"004910","조광페인트","5040","40","0.80","1567","3.22",,,"18535","0.27","200","3.97"
"004700","조광피혁","65500","500","0.77","3548","18.46",,,"152942","0.43","0","0.00"
"001550","조비","11780","90","0.77","123","95.77",,,"10146","1.16","0","0.00"
"462520","조선내화","14100","-440","-3.03","492","28.66",,,"18725","0.75","1000","7.09"
"120030","조선선재","96100","-200","-0.21","16590","5.79",,,"165471","0.58","500","0.52"
"018470","조일알미늄","1301","-69","-5.04","87","14.95",,,"1576","0.83","0","0.00"
"002600","조흥","160000","1300","0.82","4191","38.18",,,"245918","0.65","6000","3.75"
"185750","종근당","82900","-600","-0.72","7866","10.54","5871","14.12","67953","1.22","1100","1.33"
"063160","종근당바이오","20350","100","0.49","1586","12.83",,,"23881","0.85","100","0.49"
"001630","종근당홀딩스","46250","-700","-1.49","7057","6.55",,,"123410","0.37","1400","3.03"
"109070","주성코퍼레이션","792","-10","-1.25","87","9.10",,,"508","1.56","0","0.00"
"044380","주연테크","431","4","0.94",,,,,"577","0.75","0","0.00"
"013890","지누스","13000","100","0.78",,,"899","14.47","30684","0.42","90","0.69"
"013870","지엠비코리아","4000","30","0.76","806","4.96",,,"14354","0.28","250","6.25"
"071320","지역난방공사","96400","100","0.10","16850","5.72","23854","4.04","195798","0.49","3879","4.02"
"088790","진도","2000","-5","-0.25","73","27.40",,,"8661","0.23","30","1.50"
"003780","진양산업","6740","30","0.45","773","8.72",,,"4951","1.36","281","4.17"
"010640","진양폴리","3545","-15","-0.42","316","11.22",,,"3273","1.08","250","7.05"
"100250","진양홀딩스","3180","0","0.00","276","11.52",,,"6611","0.48","200","6.29"
"051630","진양화학","2700","100","3.85",,,,,"1829","1.48","0","0.00"
"272450","진에어","6930","-40","-0.57","1857","3.73","384","18.04","4487","1.54","0","0.00"
"011000","진원생명과학","1959","-14","-0.71",,,,,"1072","1.83","0","0.00"
"002780","진흥기업","744","8","1.09","15","49.60",,,"1830","0.41","0","0.00"
"002787","진흥기업2우B","8390","270","3.33",,,,,,,"0","0.00"
"002785","진흥기업우B","3690","-75","-1.99",,,,,,,"0","0.00"
"025620","차AI헬스케어","10660","-40","-0.37",,,,,"6627","1.61","0","0.00"
"009310","참엔지니어링","1106","-5","-0.45",,,,,"3665","0.30","0","0.00"
"000650","천일고속","352500","-1500","-0.42",,,,,"9871","35.71","0","0.00"
"033250","체시스","1007","-7","-0.69","190","5.30",,,"1208","0.83","0","0.00"
"035720","카카오","60100","-1100","-1.80","126","476.98","1500","40.07","23100","2.60","68","0.11"
"323410","카카오뱅크","21600","-200","-0.92","924","23.38","1064","20.30","13727","1.57","360","1.67"
"377300","카카오페이","49100","-850","-1.70",,,"622","78.95","13824","3.55","0","0.00"
"006380","카프로","3660","0","0.00","287","12.75",,,"522","7.01","0","0.00"
"001620","케이비아이동국실업","492","-1","-0.20","229","2.15",,,"1991","0.25","0","0.00"
"029460","케이씨","25500","50","0.20","3902","6.54",,,"68150","0.37","320","1.25"
"281820","케이씨텍","39650","950","2.45","2615","15.16","2959","13.40","24431","1.62","270","0.68"
"381970","케이카","16030","0","0.00","912","17.58","1171","13.69","4686","3.42","1150","7.17"
"007815","코리아써우","14000","1100","8.53",,,,,,,"0","0.00"
"007810","코리아써키트","48300","4650","10.65",,,"3226","14.97","13848","3.49","0","0.00"
"00781K","코리아써키트2우B","10500","490","4.90",,,,,,,"0","0.00"
"003690","코리안리","11540","100","0.87","1556","7.42",,,"19539","0.59","515","4.46"
"192820","코스맥스","163000","-2700","-1.63","7562","21.56","12418","13.13","41725","3.91","2300","1.41"
"044820","코스맥스비티아이","13570","-90","-0.66","1722","7.88",,,"26341","0.52","450","3.32"
"005070","코스모신소재","43300","-2450","-5.36","543","79.74","758","57.11","15248","2.84","0","0.00"
"005420","코스모화학","14350","-720","-4.78",,,,,"5971","2.40","0","0.00"
"071950","코아스","3570","10","0.28",,,,,"603","5.92","0","0.00"
"002020","코오롱","50000","-500","-0.99","12424","4.02",,,"120681","0.41","550","1.10"
"138490","코오롱ENP","8400","150","1.82","1039","8.08",,,"8527","0.99","200","2.38"
"003070","코오롱글로벌","9080","-20","-0.22","1228","7.39",,,"30776","0.30","400","4.41"
"003075","코오롱글로벌우","15320","-110","-0.71",,,,,,,"450","2.94"
"450140","코오롱모빌리티그룹","7290","0","0.00",,,,,"3972","1.84","70","0.96"
"45014K","코오롱모빌리티그룹우","12200","0","0.00",,,,,,,"75","0.61"
"002025","코오롱우","26700","0","0.00",,,,,,,"600","2.25"
"120110","코오롱인더","44850","50","0.11","2616","17.14","4984","9.00","120405","0.37","1300","2.90"
"120115","코오롱인더우","25400","0","0.00",,,,,,,"1350","5.31"
"021240","코웨이","86900","200","0.23","7841","11.08","9987","8.70","44478","1.95","2630","3.03"
"036420","콘텐트리중앙","9700","-120","-1.22",,,,,"5658","1.71","0","0.00"
"024720","콜마홀딩스","9510","-130","-1.35","708","13.43",,,"17538","0.54","200","2.10"
"192400","쿠쿠홀딩스","29000","100","0.35","4418","6.56","4246","6.83","38498","0.75","1200","4.14"
"284740","쿠쿠홈시스","24050","0","0.00","5460","4.40",,,"42011","0.57","1000","4.16"
"264900","크라운제과","8790","0","0.00","1312","6.70",,,"16823","0.52","280","3.19"
"26490K","크라운제과우","9870","-80","-0.80",,,,,,,"282","2.86"
"005740","크라운해태홀딩스","6800","-30","-0.44","1594","4.27",,,"22316","0.30","130","1.91"
"005745","크라운해태홀딩스우","8230","-190","-2.26",,,,,,,"135","1.64"
"259960","크래프톤","246000","3500","1.44","28593","8.60","24077","10.22","150187","1.64","0","0.00"
"020120","키다리스튜디오","3395","25","0.74",,,,,"5383","0.63","0","0.00"
"039490","키움증권","289500","-7000","-2.36","31269","9.26","42751","6.77","210068","1.38","7500","2.59"
"014580","태경비케이","4600","-90","-1.92","991","4.64",,,"7802","0.59","150","3.26"
"015890","태경산업","4950","-20","-0.40","974","5.08",,,"10720","0.46","250","5.05"
"006890","태경케미컬","8140","-70","-0.85","1113","7.31",,,"14451","0.56","180","2.21"
"003240","태광산업","762000","-3000","-0.39","254899","2.99",,,"4668610","0.16","1750","0.23"
"011280","태림포장","1950","-19","-0.96",,,,,"4511","0.43","0","0.00"
"004100","태양금속","2320","-50","-2.11","66","35.15",,,"2757","0.84","10","0.43"
"004105","태양금속우","3410","10","0.29",,,,,,,"15","0.44"
"009410","태영건설","1756","39","2.27","196","8.96",,,"1780","0.99","0","0.00"
"009415","태영건설우","13500","1640","13.83",,,,,,,"0","0.00"
"001420","태원물산","3560","-50","-1.39","2382","1.49",,,"6174","0.58","200","5.62"
"055490","테이팩스","13990","140","1.01","751","18.63",,,"32417","0.43","200","1.43"
"078000","텔코웨어","15320","250","1.66","942","16.26",,,"21184","0.72","640","4.18"
"214420","토니모리","8390","10","0.12","685","12.25","998","8.41","4603","1.82","120","1.43"
"019180","티에이치엔","7950","-210","-2.57","1769","4.49",,,"8221","0.97","60","0.75"
"217590","티엠씨","15130","-3080","-16.91","485","31.20",,,"3942","3.84","200","1.32"
"363280","티와이홀딩스","2740","5","0.18",,,,,"25637","0.11","0","0.00"
"36328K","티와이홀딩스우","4400","-425","-8.81",,,,,,,"0","0.00"
"091810","티웨이항공","1450","0","0.00",,,,,"382","3.80","0","0.00"
"004870","티웨이홀딩스","479","-2","-0.42",,,,,"1325","0.36","0","0.00"
"034230","파라다이스","16550","190","1.16","875","18.91","1099","15.06","18941","0.87","150","0.91"
"005690","파미셀","14530","-250","-1.69","106","137.08","950","15.30","1441","10.08","20","0.14"
"036580","팜스코","2395","-10","-0.42",,,,,"4177","0.57","50","2.09"
"004720","팜젠사이언스","4155","-5","-0.12","154","26.98",,,"13736","0.30","0","0.00"
"028670","팬오션","3850","-15","-0.39","502","7.67","705","5.46","10576","0.36","120","3.12"
"010820","퍼스텍","3880","-75","-1.90","225","17.24",,,"1310","2.96","0","0.00"
"016800","퍼시스","46550","-1000","-2.10","5333","8.73",,,"64143","0.73","1200","2.58"
"001020","페이퍼코리아","620","-3","-0.48",,,,,"1595","0.39","0","0.00"
"090080","평화산업","941","5","0.53","70","13.44",,,"839","1.12","0","0.00"
"010770","평화홀딩스","3790","-35","-0.92","108","35.09",,,"6627","0.57","150","3.96"
"022100","포스코DX","28750","-1150","-3.85","580","49.57",,,"3446","8.34","125","0.43"
"058430","포스코스틸리온","39800","-200","-0.50","5719","6.96",,,"63854","0.62","2160","5.43"
"047050","포스코인터내셔널","49600","-800","-1.59","3019","16.43","4452","11.14","38397","1.29","1550","3.13"
"003670","포스코퓨처엠","187000","-9700","-4.93",,,"795","235.18","37181","5.03","0","0.00"
"017810","풀무원","12940","-10","-0.08","637","20.31","1459","8.87","8237","1.57","102","0.79"
"103140","풍산","106500","-5300","-4.74","8642","12.32","8575","12.42","80518","1.32","2600","2.44"
"005810","풍산홀딩스","37500","-750","-1.96","7117","5.27",,,"78924","0.48","1400","3.73"
"009810","플레이그램","250","1","0.40",,,,,"484","0.52","0","0.00"
"086790","하나금융지주","94100","-800","-0.84","12629","7.45","14910","6.31","151798","0.62","3600","3.83"
"293480","하나제약","11220","-50","-0.44","1228","9.14","1514","7.41","17872","0.63","510","4.55"
"039130","하나투어","48750","-250","-0.51","5259","9.27","4212","11.57","11290","4.32","2300","4.72"
"352820","하이브","330000","10000","3.13","225","1466.67","8830","37.37","77427","4.26","200","0.06"
"071090","하이스틸","3465","-90","-2.53",,,,,"7334","0.47","10","0.29"
"000080","하이트진로","18440","-50","-0.27","1378","13.38","1649","11.18","16148","1.14","700","3.80"
"000087","하이트진로2우B","15120","-80","-0.53",,,,,,,"750","4.96"
"000140","하이트진로홀딩스","9790","80","0.82","2106","4.65",,,"25790","0.38","350","3.58"
"000145","하이트진로홀딩스우","12900","-10","-0.08",,,,,,,"400","3.10"
"036460","한국가스공사","39300","-100","-0.25","13174","2.98","9253","4.25","124079","0.32","1455","3.70"
"005430","한국공항","65000","800","1.25","13278","4.90",,,"121065","0.54","1000","1.54"
"071050","한국금융지주","161700","-6200","-3.69","17799","9.08","29190","5.54","165262","0.98","3980","2.46"
"071055","한국금융지주우","125600","-2900","-2.26",,,,,,,"4042","3.22"
"010040","한국내화","2095","10","0.48","155","13.52",,,"5124","0.41","100","4.77"
"025540","한국단자","67300","200","0.30","13787","4.88","13567","4.96","104324","0.65","2200","3.27"
"010100","한국무브넥스","4645","-85","-1.80","1469","3.16",,,"12661","0.37","100","2.15"
"004090","한국석유","13940","50","0.36","1049","13.29","961","14.50","15707","0.89","120","0.86"
"002200","한국수출포장","3120","0","0.00","91","34.29",,,"7966","0.39","80","2.56"
"002960","한국쉘석유","450500","0","0.00","28196","15.98",,,"97904","4.60","27000","5.99"
"000240","한국앤컴퍼니","26150","800","3.16","3703","7.06","4854","5.39","47012","0.56","1000","3.82"
"123890","한국자산신탁","2430","-15","-0.61","306","7.94","395","6.15","8546","0.28","100","4.12"
"015760","한국전력","47200","-50","-0.11","5439","8.68","16851","2.80","62177","0.76","213","0.45"
"006200","한국전자홀딩스","650","-1","-0.15","112","5.80",,,"3345","0.19","20","3.08"
"027970","한국제지","800","1","0.13","22","36.36",,,"2323","0.34","0","0.00"
"023350","한국종합기술","4810","50","1.05","599","8.03",,,"15058","0.32","100","2.08"
"025890","한국주강","1805","-55","-2.96","68","26.54",,,"3063","0.59","0","0.00"
"000970","한국주철관","7060","10","0.14","634","11.14",,,"16394","0.43","400","5.67"
"104700","한국철강","9930","-60","-0.60","659","15.07","631","15.74","24475","0.41","800","8.06"
"017960","한국카본","29850","-600","-1.97","413","72.28","2138","13.96","9636","3.10","130","0.44"
"161890","한국콜마","62100","0","0.00","3830","16.21","5925","10.48","33579","1.85","720","1.16"
"161390","한국타이어앤테크놀로지","58300","-200","-0.34","9137","6.38","10631","5.48","90995","0.64","2000","3.43"
"034830","한국토지신탁","1259","-13","-1.02",,,"232","5.43","4442","0.28","70","5.56"
"007280","한국특강","1475","-5","-0.34",,,,,"3664","0.40","0","0.00"
"047810","한국항공우주","114400","-3100","-2.64","1765","64.82","3766","30.38","17500","6.54","500","0.44"
"123690","한국화장품","10040","240","2.45","286","35.10",,,"1886","5.32","0","0.00"
"003350","한국화장품제조","48900","-100","-0.20","6382","7.66",,,"20473","2.39","200","0.41"
"011500","한농화성","14800","-310","-2.05","294","50.34",,,"10781","1.37","60","0.41"
"002390","한독","11200","0","0.00",,,,,"20871","0.54","200","1.79"
"053690","한미글로벌","17960","-10","-0.06","1970","9.12","2811","6.39","20263","0.89","400","2.23"
"042700","한미반도체","127400","-3000","-2.30","1589","80.18","4193","30.38","5698","22.36","720","0.57"
"008930","한미사이언스","36250","-500","-1.36","878","41.29",,,"12419","2.92","300","0.83"
"128940","한미약품","452000","1000","0.22","9567","47.25","14352","31.49","85558","5.28","1250","0.28"
"009240","한샘","46150","-1400","-2.94","9171","5.03","1272","36.28","21124","2.18","8530","18.48"
"020000","한섬","16000","-30","-0.19","2077","7.70","2333","6.86","65470","0.24","750","4.69"
"003680","한성기업","5500","-180","-3.17","503","10.93",,,"12006","0.46","0","0.00"
"105630","한세실업","13300","20","0.15","1474","9.02","1546","8.61","18020","0.74","500","3.76"
"069640","한세엠케이","623","-6","-0.95",,,,,"1494","0.42","0","0.00"
"016450","한세예스24홀딩스","4160","-60","-1.42","116","35.86",,,"12908","0.32","250","6.01"
"009180","한솔로지스틱스","2765","-60","-2.12","310","8.92","888","3.11","4615","0.60","150","5.42"
"213500","한솔제지","8310","0","0.00",,,"1712","4.85","28891","0.29","500","6.02"
"014680","한솔케미칼","227500","4500","2.02","10980","20.72","16539","13.76","88053","2.58","2100","0.92"
"004710","한솔테크닉스","5880","10","0.17","214","27.48",,,"11704","0.50","30","0.51"
"004150","한솔홀딩스","3090","-15","-0.48","49","63.06",,,"13865","0.22","120","3.88"
"025750","한솔홈데코","637","2","0.31",,,,,"1536","0.41","0","0.00"
"004960","한신공영","10300","310","3.10","593","17.37",,,"66856","0.15","100","0.97"
"011700","한신기계","3055","-25","-0.81",,,,,"2764","1.11","15","0.49"
"001750","한양증권","19080","-190","-0.99","3011","6.34",,,"38947","0.49","950","4.98"
"001755","한양증권우","18800","-120","-0.63",,,,,,,"1000","5.32"
"018880","한온시스템","2965","-45","-1.50",,,"186","15.90","3909","0.76","0","0.00"
"009420","한올바이오파마","43750","-250","-0.57",,,"346","126.62","3316","13.19","0","0.00"
"014130","한익스프레스","3045","-30","-0.98","1419","2.15",,,"8308","0.37","100","3.28"
"300720","한일시멘트","17970","-330","-1.80","2657","6.76","1544","11.64","24826","0.72","1000","5.56"
"002220","한일철강","5070","0","0.00",,,,,"6761","0.75","10","0.20"
"003300","한일홀딩스","16380","-60","-0.36","3852","4.25",,,"52885","0.31","930","5.68"
"051600","한전KPS","49450","-650","-1.30","3832","12.90","3771","13.11","29520","1.68","2469","4.99"
"052690","한전기술","90000","-300","-0.33","1538","58.52","1501","59.98","15179","5.93","999","1.11"
"130660","한전산업","10420","-90","-0.86","356","29.27",,,"3552","2.93","367","3.52"
"002320","한진","19710","-150","-0.76",,,"2189","9.00","96238","0.20","600","3.04"
"003480","한진중공업홀딩스","4655","10","0.22","2167","2.15",,,"14905","0.31","120","2.58"
"180640","한진칼","124000","3100","2.56","7434","16.68",,,"47735","2.60","360","0.29"
"18064K","한진칼우","42100","3050","7.81",,,,,,,"385","0.91"
"005110","한창","1254","0","0.00",,,,,,,"0","0.00"
"009460","한창제지","530","26","5.16","44","12.05",,,"1582","0.34","0","0.00"
"372910","한컴라이프케어","3015","-40","-1.31","266","11.33","322","9.38","4866","0.62","0","0.00"
"000880","한화","81600","0","0.00","8339","9.79","10059","8.11","120412","0.68","800","0.98"
"00088K","한화3우B","36650","50","0.14",,,,,,,"850","2.32"
"452260","한화갤러리아","1368","-45","-3.18",,,,,"4080","0.34","0","0.00"
"45226K","한화갤러리아우","7770","-1650","-17.52",,,,,,,"0","0.00"
"489790","한화비전","44900","2200","5.15","210","213.81","798","56.25","16334","2.75","0","0.00"
"088350","한화생명","3255","25","0.77","936","3.48","702","4.64","15697","0.21","0","0.00"
"000370","한화손해보험","5560","120","2.21","2121","2.62","2232","2.49","18660","0.30","0","0.00"
"009830","한화솔루션","26800","0","0.00",,,"531","50.42","54974","0.49","300","1.12"
"009835","한화솔루션우","21250","150","0.71",,,,,,,"350","1.65"
"272210","한화시스템","54400","-1000","-1.81","2422","22.46","1541","35.30","13316","4.09","350","0.64"
"012450","한화에어로스페이스","941000","-8000","-0.84","46002","20.46","48535","19.39","108184","8.70","3500","0.37"
"082740","한화엔진","42950","400","0.94","968","44.37","1530","28.07","4714","9.11","0","0.00"
"042660","한화오션","113600","-2000","-1.73","1648","68.93","4470","25.42","15857","7.16","0","0.00"
"003530","한화투자증권","4695","-55","-1.16","177","26.53",,,"7824","0.60","0","0.00"
"003535","한화투자증권우","7980","60","0.76",,,,,,,"0","0.00"
"195870","해성디에스","55700","400","0.72","3453","16.13","4231","13.17","32722","1.70","800","1.44"
"101530","해태제과식품","6700","-90","-1.33","1197","5.60",,,"10963","0.61","250","3.73"
"143210","핸즈코퍼레이션","1344","-5","-0.37",,,,,"7762","0.17","0","0.00"
"000720","현대건설","70100","100","0.14",,,"4878","14.37","71394","0.98","600","0.86"
"000725","현대건설우","55300","-500","-0.90",,,,,,,"650","1.18"
"453340","현대그린푸드","15610","-50","-0.32","2190","7.13","3176","4.92","20095","0.78","335","2.15"
"086280","현대글로비스","180600","-1700","-0.93","14585","12.38","23937","7.54","116975","1.54","3700","2.05"
"064350","현대로템","187900","-1700","-0.90","3728","50.40","9677","19.42","18737","10.03","200","0.11"
"079430","현대리바트","6890","460","7.15","755","9.13","891","7.73","20470","0.34","130","1.89"
"012330","현대모비스","373000","6500","1.77","44939","8.30","48228","7.73","509212","0.73","6000","1.61"
"069960","현대백화점","88600","-800","-0.89",,,"11538","7.68","201113","0.44","1400","1.58"
"004560","현대비앤지스틸","10940","-40","-0.36","1644","6.65",,,"33980","0.32","100","0.91"
"004310","현대약품","8520","-340","-3.84",,,,,"3026","2.82","30","0.35"
"017800","현대엘리베이터","88300","-1200","-1.34","5074","17.40","4720","18.71","34751","2.54","5500","6.23"
"307950","현대오토에버","332000","20000","6.41","6228","53.31","8507","39.02","62189","5.34","1780","0.54"
"011210","현대위아","75700","1000","1.34","4520","16.75","6828","11.09","135016","0.56","1100","1.45"
"004020","현대제철","31050","-200","-0.64",,,"3247","9.56","143815","0.22","750","2.42"
"005440","현대지에프홀딩스","8320","40","0.48","4483","1.86","1912","4.35","21615","0.38","210","2.52"
"005380","현대차","296500","3000","1.02","47615","6.23","43330","6.84","413568","0.72","12000","4.05"
"005387","현대차2우B","212500","1500","0.71",,,,,,,"12100","5.69"
"005389","현대차3우B","205000","1500","0.74",,,,,,,"12050","5.88"
"005385","현대차우","206000","1000","0.49",,,,,,,"12050","5.85"
"001500","현대차증권","7920","-20","-0.25","936","8.46",,,"30047","0.26","180","2.27"
"011760","현대코퍼레이션","21550","-150","-0.69","10080","2.14","8100","2.66","54282","0.40","700","3.25"
"227840","현대코퍼레이션홀딩스","12180","-40","-0.33","4836","2.52",,,"33621","0.36","500","4.11"
"126560","현대퓨처넷","3070","-5","-0.16","63","48.73",,,"6684","0.46","110","3.58"
"001450","현대해상","30800","100","0.33","10847","2.84","8680","3.55","60491","0.51","0","0.00"
"057050","현대홈쇼핑","55000","-100","-0.18","13772","3.99","12083","4.55","191166","0.29","2800","5.09"
"093240","형지엘리트","1698","201","13.43",,,,,"2049","0.83","0","0.00"
"003010","혜인","5310","-80","-1.48","677","7.84",,,"11189","0.47","180","3.39"
"111110","호전실업","7720","-60","-0.77","2560","3.02","2633","2.93","19955","0.39","400","5.18"
"008770","호텔신라","44600","-300","-0.67",,,"2242","19.89","33928","1.31","0","0.00"
"008775","호텔신라우","36950","-250","-0.67",,,,,,,"0","0.00"
"378850","화승알앤에이","3270","-5","-0.15","1707","1.92",,,"7924","0.41","75","2.29"
"241590","화승엔터프라이즈","4920","-35","-0.71","546","9.01","607","8.10","8652","0.57","45","0.91"
"006060","화승인더","3620","-50","-1.36","790","4.58",,,"7147","0.51","200","5.52"
"013520","화승코퍼레이션","2165","-10","-0.46","601","3.60",,,"4776","0.45","75","3.46"
"010690","화신","8300","40","0.48","1542","5.38",,,"14891","0.56","150","1.81"
"133820","화인베스틸","1643","-42","-2.49",,,,,"1072","1.53","0","0.00"
"010660","화천기계","5030","10","0.20","269","18.70",,,"6319","0.80","40","0.80"
"000850","화천기공","36350","-400","-1.09","3934","9.24",,,"153304","0.24","1050","2.89"
"016580","환인제약","11320","20","0.18","1531","7.39","962","11.76","24628","0.46","300","2.65"
"032560","황금에스티","5960","-20","-0.33","962","6.20",,,"21796","0.27","150","2.52"
"004800","효성","114700","-2300","-1.97","24712","4.64","17682","6.49","128947","0.89","3000","2.62"
"094280","효성ITX","12800","-50","-0.39","989","12.94",,,"5929","2.16","750","5.86"
"298040","효성중공업","1781000","-59000","-3.21","23909","74.49","76205","23.37","204958","8.69","5000","0.28"
"298020","효성티앤씨","222500","-500","-0.22","31175","7.14","31597","7.04","338062","0.66","10000","4.49"
"298000","효성화학","38900","0","0.00",,,,,,,"0","0.00"
"093370","후성","7530","-180","-2.33",,,"183","41.21","3044","2.47","0","0.00"
"005870","휴니드","7640","140","1.87","821","9.31",,,"13123","0.58","0","0.00"
"079980","휴비스","2670","-5","-0.19",,,,,"7140","0.37","0","0.00"
"005010","휴스틸","4005","-45","-1.11","397","10.09",,,"19927","0.20","150","3.75"
"000540","흥국화재","3590","5","0.14","1459","2.46",,,"11857","0.30","0","0.00"
"000545","흥국화재우","7410","20","0.27",,,,,,,"0","0.00"
"003280","흥아해운","1584","16","1.02","165","9.60",,,"950","1.67","0","0.00"
