종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"101140","인바이오젠","9340","0","0.00","2216","4.21",,,"14891","0.63","0","0.00"
"006490","인스코비","1515","65","4.48",,,,,"334","4.54","0","0.00"
"023800","인지컨트롤스","5680","-20","-0.35","922","6.16",,,"13906","0.41","200","3.52"
"034590","인천도시가스","24600","-50","-0.20","4251","5.79",,,"51324","0.48","1250","5.08"
"129260","인터지스","2415","35","1.47","475","5.08",,,"9198","0.26","100","4.14"
"023810","인팩","5770","50","0.87","1112","5.19",,,"12029","0.48","180","3.12"
"249420","일동제약","11770","-60","-0.51",,,,,"6070","1.94","0","0.00"
"000230","일동홀딩스","8140","-430","-5.02",,,,,"3450","2.36","100","1.23"
"013360","일성건설","3660","70","1.95","57","64.21",,,"2309","1.59","0","0.00"
"003120","일성아이에스","15500","100","0.65",,,,,"56158","0.28","1500","9.68"
"003200","일신방직","7580","-20","-0.26","360","21.06",,,"40268","0.19","100","1.32"
"007110","일신석재","2160","20","0.93","21","102.86",,,"736","2.93","0","0.00"
"007570","일양약품","11410","360","3.26",,,,,"12323","0.93","150","1.31"
"007575","일양약품우","10380","40","0.39",,,,,,,"175","1.69"
"008500","일정실업","10860","70","0.65",,,,,"2571","4.22","0","0.00"
"081000","일진다이아","10890","-60","-0.55","704","15.47",,,"28457","0.38","300","2.75"
"020760","일진디스플","830","8","0.97",,,,,"496","1.67","0","0.00"
"103590","일진전기","27250","-150","-0.55","881","30.93","1723","15.81","9465","2.88","220","0.81"
"271940","일진하이솔루스","16230","-170","-1.04","39","416.15","124","130.97","8699","1.87","0","0.00"
"015860","일진홀딩스","3775","25","0.67","597","6.32",,,"9819","0.38","150","3.97"
"226320","잇츠한불","10670","110","1.04","193","55.28",,,"20949","0.51","150","1.41"
"317400","자이에스앤디","3205","-25","-0.77","1009","3.18","886","3.62","10548","0.30","150","4.68"
"033240","자화전자","11790","-40","-0.34",,,"1720","6.86","18011","0.65","0","0.00"
"000950","전방","18440","60","0.33",,,,,"166586","0.11","0","0.00"
"079900","전진건설로봇","35500","500","1.43","2105","16.86","2160","16.44","7591","4.68","1052","2.96"
"194370","제이에스코퍼레이션","14150","-40","-0.28","3499","4.04","7805","1.81","21974","0.64","900","6.36"
"025620","제이준코스메틱","3840","-10","-0.26",,,,,"8940","0.43","0","0.00"
"030000","제일기획","16950","-250","-1.45","1849","9.17","1901","8.91","12703","1.33","1110","6.55"
"271980","제일약품","11400","-30","-0.26","343","33.24",,,"10882","1.05","50","0.44"
"001560","제일연마","9140","20","0.22","1536","5.95",,,"13916","0.66","300","3.28"
"002620","제일파마홀딩스","7820","260","3.44",,,,,"20810","0.38","50","0.64"
"006220","제주은행","8530","140","1.67","66","129.24",,,"16678","0.51","100","1.17"
"089590","제주항공","7500","-710","-8.65","1650","4.55","1398","5.37","3862","1.94","0","0.00"
"004910","조광페인트","5960","-60","-1.00","468","12.74",,,"17221","0.35","200","3.36"
"004700","조광피혁","54600","800","1.49","2546","21.45",,,"122353","0.45","0","0.00"
"001550","조비","10500","110","1.06",,,,,"10071","1.04","0","0.00"
"462520","조선내화","15460","-170","-1.09","1990","7.77",,,"17960","0.86","0","0.00"
"120030","조선선재","95200","-400","-0.42","12933","7.36",,,"146238","0.65","500","0.53"
"018470","조일알미늄","1395","17","1.23",,,,,"1511","0.92","0","0.00"
"002600","조흥","172900","1700","0.99","592","292.06",,,"249400","0.69","6000","3.47"
"185750","종근당","89000","1500","1.71","15228","5.84","7533","11.81","61360","1.45","1100","1.24"
"063160","종근당바이오","22000","50","0.23",,,,,"22425","0.98","0","0.00"
"001630","종근당홀딩스","47700","-1050","-2.15","9744","4.90","1198","39.83","118253","0.40","1400","2.94"
"109070","주성코퍼레이션","4100","0","0.00",,,,,"422","9.72","0","0.00"
"044380","주연테크","302","-5","-1.63",,,,,"651","0.46","0","0.00"
"013890","지누스","23600","-50","-0.21","240","98.33","1650","14.30","28282","0.83","90","0.38"
"013870","지엠비코리아","3670","-60","-1.61","604","6.08",,,"13635","0.27","150","4.09"
"071320","지역난방공사","41400","-1800","-4.17","16508","2.51","18833","2.20","180371","0.23","0","0.00"
"088790","진도","1651","-43","-2.54","353","4.68",,,"8626","0.19","50","3.03"
"003780","진양산업","8650","-460","-5.05","654","13.23",,,"4385","1.97","250","2.89"
"010640","진양폴리","6640","-80","-1.19","366","18.14",,,"3222","2.06","250","3.77"
"100250","진양홀딩스","3080","-55","-1.75","675","4.56",,,"6703","0.46","200","6.49"
"051630","진양화학","3225","-200","-5.84",,,,,"1875","1.72","0","0.00"
"272450","진에어","9620","-280","-2.83","2494","3.86","2486","3.87","2775","3.47","0","0.00"
"011000","진원생명과학","2115","122","6.12",,,,,"1425","1.48","0","0.00"
"002780","진흥기업","795","-5","-0.63","311","2.56",,,"1828","0.43","0","0.00"
"002787","진흥기업2우B","9760","60","0.62",,,,,,,"0","0.00"
"002785","진흥기업우B","3535","200","6.00",,,,,,,"0","0.00"
"009310","참엔지니어링","336","5","1.51",,,,,"773","0.43","0","0.00"
"000650","천일고속","35950","-200","-0.55",,,,,"13355","2.69","0","0.00"
"012600","청호ICT","2490","0","0.00",,,,,"964","2.58","0","0.00"
"033250","체시스","1125","61","5.73","103","10.92",,,"1039","1.08","0","0.00"
"035720","카카오","38200","-650","-1.67",,,"1016","37.61","22281","1.71","61","0.16"
"323410","카카오뱅크","21050","-550","-2.55","745","28.26","1031","20.41","12843","1.64","150","0.71"
"377300","카카오페이","26250","-300","-1.13","19","1381.58","166","157.82","13981","1.88","0","0.00"
"006380","카프로","3660","0","0.00",,,,,,,"0","0.00"
"001620","케이비아이동국실업","487","-3","-0.61","71","6.86",,,"1726","0.28","0","0.00"
"029460","케이씨","16590","-10","-0.06","3907","4.25",,,"63264","0.26","260","1.57"
"281820","케이씨텍","26050","-500","-1.88","1562","16.68","2346","11.11","22307","1.17","180","0.69"
"381970","케이카","12810","-270","-2.06","590","21.71","1066","12.02","4876","2.63","760","5.93"
"007815","코리아써우","5030","20","0.40",,,,,,,"0","0.00"
"007810","코리아써키트","9120","-60","-0.65",,,"22","416.01","15784","0.58","0","0.00"
"00781K","코리아써키트2우B","5130","70","1.38",,,,,,,"0","0.00"
"003690","코리안리","7950","-170","-2.09","1405","5.66","1486","5.35","18747","0.42","540","6.79"
"192820","코스맥스","149100","400","0.27","5036","29.61","10880","13.70","31952","4.67","500","0.34"
"044820","코스맥스비티아이","8660","0","0.00","948","9.14",,,"24263","0.36","350","4.04"
"005070","코스모신소재","51500","-100","-0.19","861","59.81","1815","28.38","14732","3.50","0","0.00"
"005420","코스모화학","15300","160","1.06",,,,,"7677","1.99","0","0.00"
"071950","코아스","9000","1090","13.78",,,,,"3290","2.74","0","0.00"
"002020","코오롱","14030","80","0.57","621","22.59",,,"78295","0.18","550","3.92"
"138490","코오롱ENP","5270","-30","-0.57","863","6.11","855","6.16","7412","0.71","160","3.04"
"003070","코오롱글로벌","8810","20","0.23","13","677.69",,,"28530","0.31","400","4.54"
"003075","코오롱글로벌우","16350","-150","-0.91",,,,,,,"450","2.75"
"450140","코오롱모빌리티그룹","2350","-175","-6.93","196","11.99",,,"2993","0.79","40","1.70"
"45014K","코오롱모빌리티그룹우","8200","-1000","-10.87",,,,,,,"45","0.55"
"002025","코오롱우","12640","-130","-1.02",,,,,,,"600","4.75"
"120110","코오롱인더","27150","-600","-2.16","1282","21.18","5173","5.25","92518","0.29","1300","4.79"
"120115","코오롱인더우","18660","-160","-0.85",,,,,,,"1350","7.23"
"021240","코웨이","66900","-300","-0.45","6495","10.30","8324","8.04","36380","1.84","1350","2.02"
"036420","콘텐트리중앙","8800","110","1.27",,,,,"2580","3.41","0","0.00"
"024720","콜마홀딩스","6730","60","0.90",,,,,"16436","0.41","180","2.67"
"031820","콤텍시스템","534","-5","-0.93","33","16.18",,,"1300","0.41","0","0.00"
"192400","쿠쿠홀딩스","23000","-150","-0.65","4187","5.49","3909","5.88","34678","0.66","1100","4.78"
"284740","쿠쿠홈시스","20650","-150","-0.72","4994","4.13",,,"35985","0.57","800","3.87"
"264900","크라운제과","7790","-80","-1.02","1834","4.25",,,"16015","0.49","250","3.21"
"26490K","크라운제과우","9690","-110","-1.12",,,,,,,"252","2.60"
"005740","크라운해태홀딩스","5500","10","0.18","1391","3.95",,,"21080","0.26","100","1.82"
"005745","크라운해태홀딩스우","7970","-30","-0.38",,,,,,,"105","1.32"
"259960","크래프톤","312500","2500","0.81","12812","24.39","21853","14.30","120194","2.60","0","0.00"
"020120","키다리스튜디오","3360","85","2.60",,,,,"5626","0.60","0","0.00"
"039490","키움증권","116200","-1100","-0.94","15563","7.47","29703","3.91","178201","0.65","3000","2.58"
"014580","태경비케이","4540","50","1.11","871","5.21",,,"7151","0.63","130","2.86"
"015890","태경산업","4900","-30","-0.61","790","6.20",,,"10337","0.47","270","5.51"
"006890","태경케미컬","11220","30","0.27","1537","7.30","1534","7.31","14288","0.79","200","1.78"
"003240","태광산업","607000","-7000","-1.14",,,,,"4689721","0.13","1750","0.29"
"011280","태림포장","1936","22","1.15","73","26.52",,,"4924","0.39","50","2.58"
"004100","태양금속","2530","235","10.24","1","2530.00",,,"2714","0.93","10","0.40"
"004105","태양금속우","4155","165","4.14",,,,,,,"15","0.36"
"009410","태영건설","2410","-40","-1.63",,,,,,,"0","0.00"
"009415","태영건설우","4430","-50","-1.12",,,,,,,"0","0.00"
"001420","태원물산","3700","90","2.49",,,,,"3949","0.94","140","3.78"
"055490","테이팩스","12720","-150","-1.17","1708","7.45",,,"32047","0.40","300","2.36"
"078000","텔코웨어","9770","180","1.88","950","10.28",,,"20203","0.48","640","6.55"
"214420","토니모리","6180","120","1.98","155","39.87","703","8.80","3964","1.56","0","0.00"
"019180","티에이치엔","3160","0","0.00","1579","2.00",,,"6196","0.51","60","1.90"
"363280","티와이홀딩스","2720","-50","-1.81",,,,,"18433","0.15","0","0.00"
"36328K","티와이홀딩스우","4120","-50","-1.20",,,,,,,"0","0.00"
"091810","티웨이항공","2400","-80","-3.23","506","4.74","467","5.14","748","3.21","0","0.00"
"004870","티웨이홀딩스","676","-14","-2.03","41","16.49",,,"1493","0.45","0","0.00"
"034230","파라다이스","9600","10","0.10","725","13.24","826","11.63","16278","0.59","100","1.04"
"005690","파미셀","8280","0","0.00","60","138.00",,,"1340","6.18","0","0.00"
"036580","팜스코","2195","0","0.00",,,,,"6406","0.34","50","2.28"
"004720","팜젠사이언스","4090","40","0.99","352","11.62",,,"12707","0.32","0","0.00"
"028670","팬오션","3300","15","0.46","458","7.21","686","4.81","8817","0.37","85","2.58"
"010820","퍼스텍","2965","40","1.37","96","30.89",,,"1283","2.31","0","0.00"
"016800","퍼시스","40800","-1250","-2.97","7470","5.46",,,"59291","0.69","1200","2.94"
"001020","페이퍼코리아","836","-24","-2.79","161","5.19",,,"1659","0.50","0","0.00"
"090080","평화산업","890","-3","-0.34","66","13.48",,,"790","1.13","0","0.00"
"010770","평화홀딩스","2525","-30","-1.17","569","4.44",,,"7243","0.35","150","5.94"
"022100","포스코DX","19080","120","0.63","605","31.54",,,"3026","6.31","100","0.52"
"058430","포스코스틸리온","28900","250","0.87","4133","6.99","6167","4.69","59872","0.48","1615","5.59"
"047050","포스코인터내셔널","39650","-150","-0.38","3939","10.07","4347","9.12","35869","1.11","1000","2.52"
"003670","포스코퓨처엠","142100","-300","-0.21","371","383.02","1257","113.01","30357","4.68","250","0.18"
"017810","풀무원","10700","-150","-1.38","255","41.96","1338","8.00","8638","1.24","102","0.95"
"103140","풍산","49950","200","0.40","5727","8.72","9399","5.31","71975","0.69","1200","2.40"
"005810","풍산홀딩스","25850","-150","-0.58","5878","4.40","6414","4.03","72976","0.35","1400","5.42"
"009810","플레이그램","372","21","5.98",,,,,"431","0.86","0","0.00"
"086790","하나금융지주","56800","-800","-1.39","11380","4.99","13566","4.19","136601","0.42","3400","5.99"
"293480","하나제약","10900","10","0.09","1291","8.44","1367","7.97","16069","0.68","510","4.68"
"039130","하나투어","54300","-1200","-2.16","3036","17.89","4353","12.47","10998","4.94","5000","9.21"
"352820","하이브","193400","1700","0.89","4504","42.94","6794","28.47","70090","2.76","700","0.36"
"071090","하이스틸","2735","45","1.67","65","42.08",,,"7393","0.37","10","0.37"
"019490","하이트론","2940","-70","-2.33",,,,,"256","11.48","0","0.00"
"000080","하이트진로","19520","-180","-0.91","512","38.13","1799","10.85","15694","1.24","950","4.87"
"000087","하이트진로2우B","15670","140","0.90",,,,,,,"1000","6.38"
"000140","하이트진로홀딩스","9100","-100","-1.09","41","221.95",,,"24228","0.38","550","6.04"
"000145","하이트진로홀딩스우","11110","-10","-0.09",,,,,,,"600","5.40"
"036460","한국가스공사","34700","550","1.61",,,"9639","3.60","112167","0.31","0","0.00"
"005430","한국공항","56800","300","0.53","10275","5.53",,,"113947","0.50","1000","1.76"
"071050","한국금융지주","71300","700","0.99","12100","5.89","18541","3.85","143392","0.50","2650","3.72"
"071055","한국금융지주우","53000","400","0.76",,,,,,,"2712","5.12"
"010040","한국내화","2150","-20","-0.92",,,,,"5805","0.37","45","2.09"
"025540","한국단자","66900","700","1.06","7068","9.47","13260","5.05","90347","0.74","700","1.05"
"010100","한국무브넥스","3095","40","1.31","1549","2.00",,,"10710","0.29","100","3.23"
"004090","한국석유","13230","290","2.24","1217","10.87",,,"14613","0.91","120","0.91"
"002200","한국수출포장","2775","25","0.91","498","5.57",,,"7743","0.36","80","2.88"
"002960","한국쉘석유","318500","-7500","-2.30","28753","11.08",,,"97039","3.28","25000","7.85"
"000240","한국앤컴퍼니","16920","-500","-2.87","1975","8.57",,,"42407","0.40","700","4.14"
"123890","한국자산신탁","2785","-25","-0.89","1059","2.63","589","4.73","8459","0.33","220","7.90"
"015760","한국전력","20050","50","0.25",,,"11339","1.77","55837","0.36","0","0.00"
"006200","한국전자홀딩스","694","1","0.14",,,,,"3052","0.23","20","2.88"
"027970","한국제지","838","10","1.21",,,,,"2306","0.36","0","0.00"
"023350","한국종합기술","5850","240","4.28","1282","4.56",,,"15058","0.39","100","1.71"
"025890","한국주강","1879","12","0.64","224","8.39",,,"2959","0.64","0","0.00"
"000970","한국주철관","6200","-20","-0.32","789","7.86",,,"16304","0.38","400","6.45"
"104700","한국철강","8380","-270","-3.12","1756","4.77","779","10.76","21938","0.38","400","4.77"
"017960","한국카본","11750","350","3.07",,,"1052","11.17","9238","1.27","110","0.94"
"161890","한국콜마","55100","1200","2.23","227","242.73","4945","11.14","28347","1.94","600","1.09"
"161390","한국타이어앤테크놀로지","38400","500","1.32","5904","6.50","10246","3.75","78306","0.49","1300","3.39"
"034830","한국토지신탁","1000","-11","-1.09",,,,,"4631","0.22","70","7.00"
"007280","한국특강","1685","-10","-0.59","464","3.63",,,"3738","0.45","0","0.00"
"047810","한국항공우주","54900","500","0.92","2298","23.89","3083","17.81","16388","3.35","500","0.91"
"123690","한국화장품","6210","150","2.48","218","28.49",,,"1591","3.90","0","0.00"
"003350","한국화장품제조","51700","800","1.57","2009","25.73",,,"14516","3.56","100","0.19"
"011500","한농화성","13380","300","2.29","811","16.50",,,"10630","1.26","120","0.90"
"002390","한독","12050","350","2.99",,,,,"24611","0.49","300","2.49"
"053690","한미글로벌","16630","280","1.71","1400","11.88","1734","9.59","18115","0.92","400","2.41"
"042700","한미반도체","82500","-700","-0.84","2753","29.97","4055","20.35","5875","14.04","420","0.51"
"008930","한미사이언스","29450","300","1.03","1694","17.38",,,"11621","2.53","200","0.68"
"128940","한미약품","280500","7500","2.75","11522","24.34","14820","18.93","75345","3.72","500","0.18"
"009240","한샘","47550","-850","-1.76",,,"1782","26.68","20648","2.30","4500","9.46"
"020000","한섬","14710","-120","-0.81","3818","3.85","2930","5.02","63584","0.23","750","5.10"
"003680","한성기업","5040","10","0.20","216","23.33",,,"9101","0.55","0","0.00"
"105630","한세실업","14170","120","0.85","2850","4.97","2938","4.82","16345","0.87","500","3.53"
"069640","한세엠케이","1182","23","1.98",,,,,"3199","0.37","0","0.00"
"016450","한세예스24홀딩스","4230","25","0.59","1437","2.94","1878","2.25","12835","0.33","250","5.91"
"010420","한솔PNS","1114","3","0.27",,,,,"2094","0.53","25","2.24"
"009180","한솔로지스틱스","2080","10","0.48","672","3.10",,,"4255","0.49","100","4.81"
"213500","한솔제지","8610","-70","-0.81","74","116.35","2798","3.08","30442","0.28","500","5.81"
"014680","한솔케미칼","97000","700","0.73","9684","10.02","11550","8.40","77725","1.25","2100","2.16"
"004710","한솔테크닉스","3885","30","0.78","1376","2.82",,,"11022","0.35","100","2.57"
"004150","한솔홀딩스","2350","10","0.43","177","13.28","381","6.17","13520","0.17","100","4.26"
"025750","한솔홈데코","643","5","0.78",,,,,"1734","0.37","0","0.00"
"004960","한신공영","6390","110","1.75","2757","2.32",,,"66043","0.10","100","1.56"
"011700","한신기계","2700","25","0.93",,,,,"2794","0.97","15","0.56"
"001750","한양증권","11740","-140","-1.18","2728","4.30",,,"37102","0.32","800","6.81"
"001755","한양증권우","13510","20","0.15",,,,,,,"850","6.29"
"018880","한온시스템","4010","5","0.12","96","41.77","307","13.05","4444","0.90","316","7.88"
"009420","한올바이오파마","38650","5100","15.20","69","560.14","119","324.61","3673","10.52","0","0.00"
"014130","한익스프레스","3325","10","0.30",,,,,"6835","0.49","0","0.00"
"300720","한일시멘트","14520","-150","-1.02","2457","5.91","2166","6.70","22914","0.63","800","5.51"
"002220","한일철강","1910","-5","-0.26",,,,,"7010","0.27","30","1.57"
"006390","한일현대시멘트","13550","20","0.15","1814","7.47",,,"20229","0.67","700","5.17"
"003300","한일홀딩스","14000","-10","-0.07","3384","4.14",,,"48962","0.29","800","5.71"
"051600","한전KPS","44100","-350","-0.79","3615","12.20","4168","10.58","28280","1.56","2158","4.89"
"052690","한전기술","53000","-500","-0.93","858","61.77","1350","39.27","14386","3.68","515","0.97"
"130660","한전산업","9360","10","0.11","476","19.66",,,"3178","2.95","297","3.17"
"002320","한진","19010","-300","-1.55","1805","10.53","2509","7.58","97491","0.19","600","3.16"
"003480","한진중공업홀딩스","3680","10","0.27","290","12.69",,,"13048","0.28","100","2.72"
"180640","한진칼","75400","1000","1.34","5756","13.10",,,"41041","1.84","300","0.40"
"18064K","한진칼우","23100","150","0.65",,,,,,,"325","1.41"
"005110","한창","1254","0","0.00",,,,,"365","3.44","0","0.00"
"009460","한창제지","713","-12","-1.66",,,,,"1526","0.47","0","0.00"
"372910","한컴라이프케어","3140","65","2.11","30","104.67","336","9.34","4609","0.68","0","0.00"
"000880","한화","26900","-50","-0.19","3920","6.86","8326","3.23","111503","0.24","750","2.79"
"00088K","한화3우B","15020","-60","-0.40",,,,,,,"800","5.33"
"452260","한화갤러리아","1094","6","0.55",,,,,"4213","0.26","0","0.00"
"45226K","한화갤러리아우","2255","-85","-3.63",,,,,,,"0","0.00"
"088350","한화생명","2460","-40","-1.60","954","2.58","1192","2.06","17352","0.14","150","6.10"
"000370","한화손해보험","4030","-40","-0.98","1465","2.75","2469","1.63","20905","0.19","200","4.96"
"009830","한화솔루션","16120","670","4.34",,,"288","55.93","45654","0.35","300","1.86"
"009835","한화솔루션우","14910","120","0.81",,,,,,,"350","2.35"
"272210","한화시스템","22600","700","3.20","1864","12.12","1214","18.61","11443","1.98","280","1.24"
"012450","한화에어로스페이스","326500","7500","2.35","16103","20.28","20825","15.68","69773","4.68","1800","0.55"
"082740","한화엔진","18440","-280","-1.50",,,"858","21.49","3134","5.88","0","0.00"
"042660","한화오션","37350","450","1.22","736","50.75","1327","28.15","14061","2.66","0","0.00"
"000885","한화우","39650","-200","-0.50",,,,,,,"800","2.02"
"489790","한화인더스트리얼솔루션즈","31600","450","1.44",,,,,,,"0","0.00"
"003530","한화투자증권","3360","-110","-3.17","42","80.00",,,"7213","0.47","0","0.00"
"003535","한화투자증권우","6760","-140","-2.03",,,,,,,"0","0.00"
"195870","해성디에스","23400","50","0.21","4966","4.71","3679","6.36","30297","0.77","900","3.85"
"101530","해태제과식품","6000","60","1.01","816","7.35",,,"10089","0.59","200","3.33"
"143210","핸즈코퍼레이션","1832","9","0.49",,,,,"12221","0.15","0","0.00"
"000720","현대건설","25400","-100","-0.39","4767","5.33","4625","5.49","72383","0.35","600","2.36"
"000725","현대건설우","43400","-400","-0.91",,,,,,,"650","1.50"
"453340","현대그린푸드","14440","-110","-0.76","1160","12.45","2748","5.25","18561","0.78","325","2.25"
"086280","현대글로비스","118100","800","0.68","14154","8.34","19592","6.03","103446","1.14","6300","5.33"
"064350","현대로템","49700","950","1.95","1475","33.69","4899","10.15","15391","3.23","100","0.20"
"079430","현대리바트","7630","-220","-2.80",,,"1230","6.21","20004","0.38","0","0.00"
"012330","현대모비스","236500","0","0.00","37639","6.28","44693","5.29","448144","0.53","4500","1.90"
"069960","현대백화점","47250","-1050","-2.17",,,"9146","5.17","204415","0.23","1300","2.75"
"004560","현대비앤지스틸","11190","20","0.18",,,,,"32515","0.34","0","0.00"
"004310","현대약품","3585","65","1.85","226","15.86",,,"3174","1.13","35","0.98"
"017800","현대엘리베이","52400","-1600","-2.96","8538","6.14",,,"35618","1.47","4000","7.63"
"307950","현대오토에버","126100","-500","-0.39","5024","25.10","7217","17.47","57613","2.19","1430","1.13"
"011210","현대위아","37800","-250","-0.66","3432","11.01","7539","5.01","127286","0.30","850","2.25"
"004020","현대제철","21050","-50","-0.24","3506","6.00","2308","9.12","145198","0.14","1000","4.75"
"005440","현대지에프홀딩스","4885","-105","-2.10","12056","0.41","1732","2.82","17334","0.28","200","4.09"
"005380","현대차","212000","-3000","-1.40","45703","4.64","48957","4.33","351861","0.60","11400","5.38"
"005387","현대차2우B","156000","-2000","-1.27",,,,,,,"11500","7.37"
"005389","현대차3우B","152800","-1000","-0.65",,,,,,,"11450","7.49"
"005385","현대차우","152600","-1000","-0.65",,,,,,,"11450","7.50"
"001500","현대차증권","7440","-40","-0.53","1595","4.66",,,"32971","0.23","400","5.38"
"011760","현대코퍼레이션","19110","-100","-0.52","6968","2.74","7536","2.54","48070","0.40","600","3.14"
"227840","현대코퍼레이션홀딩스","10300","-30","-0.29","3307","3.11",,,"29944","0.34","500","4.85"
"126560","현대퓨처넷","3785","0","0.00",,,,,"6726","0.56","100","2.64"
"001450","현대해상","24700","-400","-1.59","7610","3.25","12550","1.97","77223","0.32","2063","8.35"
"057050","현대홈쇼핑","45400","-250","-0.55","11898","3.82","11157","4.07","179810","0.25","2800","6.17"
"093240","형지엘리트","2055","25","1.23","207","9.93",,,"2449","0.84","0","0.00"
"003010","혜인","4895","70","1.45","689","7.10",,,"10682","0.46","170","3.47"
"111110","호전실업","7780","10","0.13","1864","4.17","2108","3.69","16258","0.48","300","3.86"
"008770","호텔신라","36900","50","0.14","2270","16.26","1796","20.55","16074","2.30","200","0.54"
"008775","호텔신라우","29950","-100","-0.33",,,,,,,"250","0.83"
"378850","화승알앤에이","3000","-15","-0.50","1275","2.35",,,"5925","0.51","50","1.67"
"241590","화승엔터프라이즈","8650","10","0.12",,,"1252","6.91","8485","1.02","45","0.52"
"006060","화승인더","4450","-75","-1.66",,,,,"6349","0.70","188","4.22"
"013520","화승코퍼레이션","1511","16","1.07","78","19.37",,,"3617","0.42","50","3.31"
"010690","화신","6830","20","0.29","2274","3.00",,,"12808","0.53","150","2.20"
"133820","화인베스틸","916","-7","-0.76",,,,,"2043","0.45","0","0.00"
"010660","화천기계","2600","80","3.17","38","68.42",,,"6253","0.42","30","1.15"
"000850","화천기공","26450","450","1.73","4801","5.51",,,"157067","0.17","1300","4.91"
"016580","환인제약","11810","-70","-0.59","1950","6.06","1532","7.71","23463","0.50","300","2.54"
"032560","황금에스티","4845","10","0.21","1420","3.41",,,"20946","0.23","150","3.10"
"004800","효성","46900","950","2.07","3","15633.33","3798","12.35","123794","0.38","3000","6.40"
"094280","효성ITX","12210","10","0.08","1226","9.96",,,"5896","2.07","750","6.14"
"298040","효성중공업","393000","6500","1.68","12455","31.55","32072","12.25","116016","3.39","2500","0.64"
"298020","효성티앤씨","239000","5500","2.36","21595","11.07","40734","5.87","295349","0.81","10000","4.18"
"298000","효성화학","39600","-1100","-2.70",,,,,"16374","2.42","0","0.00"
"093370","후성","4975","105","2.16",,,"71","69.99","3235","1.54","0","0.00"
"081660","휠라홀딩스","40300","450","1.13","709","56.84","4366","9.23","31752","1.27","1090","2.70"
"005870","휴니드","7710","70","0.92","1366","5.64",,,"12343","0.62","0","0.00"
"079980","휴비스","2580","40","1.57",,,,,"8246","0.31","0","0.00"
"005010","휴스틸","3780","-25","-0.66","1285","2.94",,,"17923","0.21","250","6.61"
"000540","흥국화재","3670","160","4.56","4664","0.79",,,"20881","0.18","0","0.00"
"000545","흥국화재우","8000","1600","25.00",,,,,,,"0","0.00"
"003280","흥아해운","1608","31","1.97","142","11.32",,,"690","2.33","0","0.00"
