종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"007810","코리아써키트","14900","300","2.05","25","596.00",,,"12169","1.22","0","0.00"
"00781K","코리아써키트2우B","7480","100","1.36",,,,,,,"0","0.00"
"003690","코리안리","7890","-140","-1.74","1550","5.09",,,"20404","0.39","500","6.34"
"192820","코스맥스","99500","800","0.81","3168","31.41",,,"34178","2.91","900","0.90"
"044820","코스맥스비티아이","17550","450","2.63","42","417.86",,,"30613","0.57","250","1.42"
"005070","코스모신소재","19650","650","3.42",,,,,"5026","3.91","0","0.00"
"005420","코스모화학","12200","200","1.67",,,,,"5351","2.28","0","0.00"
"071950","코아스","1095","0","0.00","70","15.64",,,"811","1.35","0","0.00"
"002020","코오롱","21800","100","0.46",,,,,"43841","0.50","500","2.29"
"003070","코오롱글로벌","19300","400","2.12","1922","10.04",,,"18259","1.06","350","1.81"
"003075","코오롱글로벌우","31300","0","0.00",,,,,,,"400","1.28"
"144620","코오롱머티리얼","3340","0","0.00",,,,,"1028","3.25","0","0.00"
"002025","코오롱우","14800","0","0.00",,,,,,,"550","3.72"
"120110","코오롱인더","41050","850","2.11","1087","37.76",,,"67767","0.61","900","2.19"
"120115","코오롱인더우","22500","200","0.90",,,,,,,"950","4.22"
"138490","코오롱플라스틱","4490","65","1.47","143","31.40",,,"5200","0.86","70","1.56"
"021240","코웨이","72700","1100","1.54","4611","15.77",,,"14611","4.98","2400","3.30"
"031820","콤텍시스템","1540","-15","-0.96","20","77.00",,,"1398","1.10","0","0.00"
"192400","쿠쿠홀딩스","99900","600","0.60","12779","7.82",,,"94719","1.05","3000","3.00"
"284740","쿠쿠홈시스","39100","600","1.56","2892","13.52",,,"19326","2.02","560","1.43"
"015590","큐로","645","19","3.04","17","37.94",,,"451","1.43","0","0.00"
"264900","크라운제과","8880","-40","-0.45","1425","6.23",,,"10682","0.83","250","2.82"
"26490K","크라운제과우","10350","50","0.49",,,,,,,"252","2.43"
"005740","크라운해태홀딩스","8810","40","0.46",,,,,"17087","0.52","100","1.14"
"005745","크라운해태홀딩스우","12750","150","1.19",,,,,,,"105","0.82"
"020120","키다리스튜디오","9830","490","5.25","139","70.72",,,"1213","8.10","0","0.00"
"039490","키움증권","126500","2500","2.02","14017","9.02",,,"87976","1.44","2000","1.58"
"012170","키위미디어그룹","1485","0","0.00",,,,,,,"0","0.00"
"014580","태경비케이","4040","50","1.25","148","27.30",,,"4846","0.83","100","2.48"
"015890","태경산업","5890","-60","-1.01","1023","5.76",,,"8089","0.73","370","6.28"
"006890","태경케미컬","14150","-150","-1.05","858","16.49",,,"10215","1.39","150","1.06"
"003240","태광산업","801000","-1000","-0.12","161659","4.95",,,"2855185","0.28","1550","0.19"
"011280","태림포장","5840","-40","-0.68","270","21.63",,,"4325","1.35","290","4.97"
"004100","태양금속","1110","15","1.37",,,,,"1773","0.63","5","0.45"
"004105","태양금속우","2780","-5","-0.18",,,,,,,"10","0.36"
"009410","태영건설","11800","500","4.42","1326","8.90",,,"14630","0.81","150","1.27"
"009415","태영건설우","13200","150","1.15",,,,,,,"155","1.17"
"001420","태원물산","3995","-10","-0.25","73","54.73",,,"4237","0.94","85","2.13"
"007980","태평양물산","1980","45","2.33","241","8.22",,,"3458","0.57","30","1.52"
"055490","테이팩스","37700","1200","3.29","1617","23.31",,,"21349","1.77","0","0.00"
"078000","텔코웨어","12100","-100","-0.82","761","15.90",,,"11450","1.06","550","4.55"
"214420","토니모리","8920","70","0.79",,,,,"5600","1.59","0","0.00"
"019180","티에이치엔","2565","30","1.18","959","2.67",,,"3503","0.73","60","2.34"
"363280","티와이홀딩스","27700","1400","5.32",,,,,,,"0","0.00"
"36328K","티와이홀딩스우","27250","1150","4.41",,,,,,,"0","0.00"
"091810","티웨이항공","2500","65","2.67",,,,,"2357","1.06","0","0.00"
"004870","티웨이홀딩스","1030","10","0.98",,,,,"2103","0.49","0","0.00"
"005690","파미셀","17300","-150","-0.86","73","236.99",,,"859","20.14","0","0.00"
"036580","팜스코","4830","265","5.81",,,,,"7977","0.61","50","1.04"
"028670","팬오션","5020","140","2.87","284","17.68",,,"5400","0.93","0","0.00"
"010820","퍼스텍","2140","35","1.66",,,,,"583","3.67","0","0.00"
"016800","퍼시스","29650","300","1.02","3601","8.23",,,"38601","0.77","1000","3.37"
"001020","페이퍼코리아","2465","65","2.71",,,,,"436","5.65","0","0.00"
"090080","평화산업","1185","50","4.41",,,,,"610","1.94","0","0.00"
"010770","평화홀딩스","3530","135","3.98",,,,,"7971","0.44","150","4.25"
"058430","포스코강판","17400","200","1.16","446","39.01",,,"36256","0.48","400","2.30"
"047050","포스코인터내셔널","14550","0","0.00","1697","8.57",,,"24703","0.59","700","4.81"
"003670","포스코케미칼","104000","-1000","-0.95","1569","66.28",,,"15352","6.77","400","0.38"
"007630","폴루스바이오팜","1225","0","0.00",,,,,"1509","0.81","0","0.00"
"017810","풀무원","16550","200","1.22","56","295.54",,,"9425","1.76","102","0.62"
"103140","풍산","27950","950","3.52","629","44.44",,,"49306","0.57","400","1.43"
"005810","풍산홀딩스","28500","250","0.88","3696","7.71",,,"90941","0.31","1400","4.91"
"033180","필룩스","4095","60","1.49",,,,,"3355","1.22","0","0.00"
"086790","하나금융지주","34500","400","1.17","7898","4.37",,,"93673","0.37","2100","6.09"
"293480","하나제약","25750","-100","-0.39","1778","14.48",,,"13601","1.89","460","1.79"
"039130","하나투어","56000","-200","-0.36",,,,,"15562","3.60","1000","1.79"
"071090","하이스틸","19300","150","0.78","16","1206.25",,,"63833","0.30","100","0.52"
"019490","하이트론","4550","-385","-7.80",,,,,"3091","1.47","0","0.00"
"000080","하이트진로","31850","-150","-0.47",,,,,"14488","2.20","700","2.20"
"000087","하이트진로2우B","20350","-100","-0.49",,,,,,,"0","0.00"
"000140","하이트진로홀딩스","15050","100","0.67",,,,,"18398","0.82","350","2.33"
"000145","하이트진로홀딩스우","14500","100","0.69",,,,,,,"400","2.76"
"036460","한국가스공사","30900","550","1.81","395","78.23",,,"85073","0.36","380","1.23"
"005430","한국공항","37650","350","0.94","5318","7.08",,,"102021","0.37","1000","2.66"
"071050","한국금융지주","79000","-100","-0.13","14467","5.46",,,"81250","0.97","2900","3.67"
"071055","한국금융지주우","63500","-400","-0.63",,,,,,,"2962","4.66"
"010040","한국내화","4195","-155","-3.56","193","21.74",,,"6144","0.68","35","0.83"
"025540","한국단자","62200","400","0.65","3062","20.31",,,"68181","0.91","700","1.13"
"004090","한국석유","101500","2000","2.01",,,,,"212214","0.48","1500","1.48"
"002200","한국수출포장","22100","50","0.23","4505","4.91",,,"61942","0.36","600","2.71"
"002960","한국쉘석유","258500","-7000","-2.64","16174","15.98",,,"75323","3.43","16000","6.19"
"123890","한국자산신탁","3940","-35","-0.88","733","5.38",,,"5339","0.74","200","5.08"
"015760","한국전력","27400","1000","3.79",,,,,"105140","0.26","0","0.00"
"006200","한국전자홀딩스","937","25","2.74",,,,,"2289","0.41","0","0.00"
"009540","한국조선해양","108500","1500","1.40","2183","49.70",,,"163436","0.66","0","0.00"
"023350","한국종합기술","4920","60","1.23",,,,,"8724","0.56","100","2.03"
"025890","한국주강","1550","-15","-0.96",,,,,"2848","0.54","0","0.00"
"000970","한국주철관","8330","110","1.34","585","14.24",,,"11819","0.70","200","2.40"
"104700","한국철강","6540","80","1.24","415","15.76",,,"15742","0.42","200","3.06"
"017960","한국카본","13450","300","2.28","431","31.21",,,"7114","1.89","120","0.89"
"161890","한국콜마","50900","800","1.60","1284","39.64",,,"20601","2.47","330","0.65"
"024720","한국콜마홀딩스","25950","150","0.58","2364","10.98",,,"22998","1.13","195","0.75"
"161390","한국타이어앤테크놀로지","39400","-100","-0.25","3387","11.63",,,"57774","0.68","550","1.40"
"000240","한국테크놀로지그룹","14650","350","2.45","1650","8.88",,,"35269","0.42","350","2.39"
"034830","한국토지신탁","2020","5","0.25","449","4.50",,,"3476","0.58","110","5.45"
"007280","한국특수형강","1945","40","2.10",,,,,"2085","0.93","0","0.00"
"010100","한국프랜지","3670","125","3.53","373","9.84",,,"7092","0.52","50","1.36"
"047810","한국항공우주","25800","600","2.38","1748","14.76",,,"11714","2.20","400","1.55"
"123690","한국화장품","12750","300","2.41",,,,,"2190","5.82","0","0.00"
"003350","한국화장품제조","37050","600","1.65",,,,,"10597","3.50","100","0.27"
"011500","한농화성","8900","140","1.60","652","13.65",,,"7692","1.16","150","1.69"
"002390","한독","33300","150","0.45","2544","13.09",,,"24757","1.35","275","0.83"
"014790","한라","4900","85","1.77","28","175.00",,,"5322","0.92","0","0.00"
"060980","한라홀딩스","37400","150","0.40","3921","9.54",,,"84613","0.44","2000","5.35"
"053690","한미글로벌","10450","0","0.00","2222","4.70",,,"10777","0.97","200","1.91"
"042700","한미반도체","18100","200","1.12","383","47.26",,,"3839","4.71","100","0.55"
"008930","한미사이언스","76100","2000","2.70","467","162.96",,,"9607","7.92","200","0.26"
"128940","한미약품","366500","18000","5.16","4352","84.21",,,"60099","6.10","500","0.14"
"009240","한샘","104500","500","0.48","2423","43.13",,,"25215","4.14","1200","1.15"
"020000","한섬","30250","450","1.51","3881","7.79",,,"42450","0.71","450","1.49"
"003680","한성기업","8310","110","1.34",,,,,"8081","1.03","0","0.00"
"105630","한세실업","17500","-350","-1.96",,,,,"9945","1.76","500","2.86"
"069640","한세엠케이","3470","-20","-0.57",,,,,"7793","0.45","0","0.00"
"016450","한세예스24홀딩스","7660","10","0.13","513","14.93",,,"6786","1.13","250","3.26"
"010420","한솔PNS","1730","80","4.85","154","11.23",,,"2004","0.86","25","1.45"
"009180","한솔로지스틱스","2315","10","0.43","215","10.77",,,"1713","1.35","40","1.73"
"213500","한솔제지","13850","-50","-0.36","1683","8.23",,,"24810","0.56","600","4.33"
"014680","한솔케미칼","196500","11500","6.22","7798","25.20",,,"39713","4.95","1500","0.76"
"004710","한솔테크닉스","10150","0","0.00","245","41.43",,,"8145","1.25","0","0.00"
"004150","한솔홀딩스","3685","5","0.14","602","6.12",,,"9195","0.40","0","0.00"
"025750","한솔홈데코","2145","15","0.70",,,,,"1914","1.12","0","0.00"
"004960","한신공영","16750","650","4.04","6212","2.70",,,"43693","0.38","350","2.09"
"011700","한신기계","1630","0","0.00","51","31.96",,,"2496","0.65","15","0.92"
"001750","한양증권","9220","30","0.33","1726","5.34",,,"22236","0.41","350","3.80"
"001755","한양증권우","16700","250","1.52",,,,,,,"400","2.40"
"018880","한온시스템","16250","300","1.88","597","27.22",,,"4153","3.91","320","1.97"
"009420","한올바이오파마","37500","0","0.00","375","100.00",,,"2688","13.95","0","0.00"
"014130","한익스프레스","7110","140","2.01","479","14.84",,,"5960","1.19","70","0.98"
"300720","한일시멘트","105000","1000","0.96","9772","10.74",,,"214009","0.49","4700","4.48"
"002220","한일철강","1860","10","0.54",,,,,"6586","0.28","0","0.00"
"006390","한일현대시멘트","29700","750","2.59","2458","12.08",,,"12164","2.44","1000","3.37"
"003300","한일홀딩스","10900","-250","-2.24","461","23.64",,,"33397","0.33","460","4.22"
"051600","한전KPS","29700","100","0.34","3407","8.72",,,"23632","1.26","1920","6.46"
"052690","한전기술","17850","350","2.00","694","25.72",,,"12878","1.39","310","1.74"
"130660","한전산업","4765","65","1.38","530","8.99",,,"2632","1.81","227","4.76"
"002320","한진","47800","0","0.00",,,,,"72343","0.66","500","1.05"
"097230","한진중공업","7320","340","4.87","5185","1.41",,,"2943","2.49","0","0.00"
"003480","한진중공업홀딩스","4225","120","2.92","1160","3.64",,,"11298","0.37","0","0.00"
"180640","한진칼","63100","2300","3.78",,,,,"20882","3.02","255","0.40"
"18064K","한진칼우","46400","900","1.98",,,,,,,"280","0.60"
"005110","한창","1480","25","1.72",,,,,"593","2.50","0","0.00"
"009460","한창제지","2490","100","4.18","125","19.92",,,"1440","1.73","20","0.80"
"000880","한화","28300","450","1.62","1051","26.93",,,"45198","0.63","700","2.47"
"00088K","한화3우B","13650","-100","-0.73",,,,,,,"750","5.49"
"088350","한화생명","2440","40","1.67","18","135.56",,,"14606","0.17","30","1.23"
"000370","한화손해보험","3835","155","4.21",,,,,"12154","0.32","0","0.00"
"009830","한화솔루션","47900","400","0.84",,,,,"35228","1.36","200","0.42"
"009835","한화솔루션우","63400","700","1.12",,,,,,,"250","0.39"
"272210","한화시스템","17300","0","0.00","706","24.50",,,"8786","1.97","310","1.79"
"012450","한화에어로스페이스","28500","300","1.06","2558","11.14",,,"48217","0.59","0","0.00"
"000885","한화우","43250","0","0.00",,,,,,,"750","1.73"
"003530","한화투자증권","2195","130","6.30","511","4.30",,,"5265","0.42","0","0.00"
"003535","한화투자증권우","3510","250","7.67",,,,,,,"0","0.00"
"195870","해성디에스","24400","600","2.52","1078","22.63",,,"12267","1.99","350","1.43"
"101530","해태제과식품","8250","-50","-0.60",,,,,"8359","0.99","150","1.82"
"143210","핸즈코퍼레이션","8340","390","4.91","320","26.06",,,"14807","0.56","130","1.56"
"000720","현대건설","37450","1200","3.31","3656","10.24",,,"59778","0.63","600","1.60"
"267270","현대건설기계","32750","450","1.39","169","193.79",,,"61453","0.53","0","0.00"
"000725","현대건설우","175000","5000","2.94",,,,,,,"650","0.37"
"005440","현대그린푸드","8760","80","0.92","628","13.95",,,"17576","0.50","210","2.40"
"086280","현대글로비스","184000","5000","2.79","13395","13.74",,,"124541","1.48","3500","1.90"
"064350","현대로템","17200","400","2.38",,,,,"9695","1.77","0","0.00"
"079430","현대리바트","15950","0","0.00","968","16.48",,,"22301","0.72","150","0.94"
"012330","현대모비스","255500","4500","1.79","24234","10.54",,,"339207","0.75","4000","1.57"
"010620","현대미포조선","48000","-150","-0.31","1335","35.96",,,"58022","0.83","350","0.73"
"069960","현대백화점","71400","600","0.85","8639","8.26",,,"181263","0.39","1000","1.40"
"004560","현대비앤지스틸","9870","220","2.28","1433","6.89",,,"26531","0.37","100","1.01"
"004565","현대비앤지스틸우","65000","900","1.40",,,,,,,"150","0.23"
"011760","현대상사","15950","100","0.63","1292","12.35",,,"25722","0.62","600","3.76"
"004310","현대약품","7720","410","5.61","42","183.81",,,"2737","2.82","45","0.58"
"322000","현대에너지솔루션","39850","800","2.05","2788","14.29",,,"28380","1.40","0","0.00"
"017800","현대엘리베이","39700","350","0.89","1190","33.36",,,"22966","1.73","900","2.27"
"307950","현대오토에버","123500","7000","6.01","2673","46.20",,,"24259","5.09","710","0.57"
"011210","현대위아","53500","5700","11.92","2078","25.75",,,"113690","0.47","700","1.31"
"267260","현대일렉트릭","16400","450","2.82",,,,,"19418","0.84","0","0.00"
"004020","현대제철","39600","100","0.25","130","304.62",,,"126631","0.31","750","1.89"
"267250","현대중공업지주","283500","-7000","-2.41","11848","23.93",,,"490707","0.58","18500","6.53"
"005380","현대차","192000","1500","0.79","11310","16.98",,,"253001","0.76","4000","2.08"
"005387","현대차2우B","89600","-200","-0.22",,,,,,,"4100","4.58"
"005389","현대차3우B","87900","0","0.00",,,,,,,"4050","4.61"
"005385","현대차우","88500","100","0.11",,,,,,,"4050","4.58"
"001500","현대차증권","12600","-150","-1.18","2315","5.44",,,"25525","0.49","600","4.76"
"227840","현대코퍼레이션홀딩스","11250","-50","-0.44","1183","9.51",,,"19704","0.57","500","4.44"
"126560","현대퓨처넷","3855","-20","-0.52","343","11.24",,,"6569","0.59","60","1.56"
"001450","현대해상","22750","150","0.66","3161","7.20",,,"50452","0.45","880","3.87"
"057050","현대홈쇼핑","81500","100","0.12","7354","11.08",,,"144315","0.56","2000","2.45"
"093240","형지엘리트","3400","30","0.89",,,,,"2007","1.69","0","0.00"
"003010","혜인","5190","60","1.17","412","12.60",,,"8192","0.63","60","1.16"
"111110","호전실업","9140","130","1.44","346","26.42",,,"14353","0.64","250","2.74"
"008770","호텔신라","82300","1100","1.35","4483","18.36",,,"22979","3.58","350","0.43"
"008775","호텔신라우","79800","1000","1.27",,,,,,,"400","0.50"
"002460","화성산업","12450","50","0.40","634","19.64",,,"29797","0.42","500","4.02"
"013520","화승알앤에이","2265","-25","-1.09","376","6.02",,,"4046","0.56","25","1.10"
"241590","화승엔터프라이즈","14200","400","2.90","1031","13.77",,,"5759","2.47","45","0.32"
"006060","화승인더","7130","130","1.86","1092","6.53",,,"5972","1.19","45","0.63"
"010690","화신","3385","110","3.36","202","16.76",,,"8582","0.39","50","1.48"
"133820","화인베스틸","2755","-55","-1.96",,,,,"3118","0.88","0","0.00"
"010660","화천기계","2635","65","2.53",,,,,"5663","0.47","0","0.00"
"000850","화천기공","32400","150","0.47","3388","9.56",,,"134845","0.24","1250","3.86"
"016580","환인제약","16700","100","0.60","1225","13.63",,,"14719","1.13","300","1.80"
"032560","황금에스티","8080","220","2.80","1795","4.50",,,"18579","0.43","100","1.24"
"004800","효성","76400","-500","-0.65","5100","14.98",,,"115817","0.66","5000","6.54"
"094280","효성ITX","23200","300","1.31","899","25.81",,,"4162","5.57","500","2.16"
"298040","효성중공업","62200","0","0.00","1411","44.08",,,"97403","0.64","0","0.00"
"298050","효성첨단소재","149000","500","0.34",,,,,"72195","2.06","0","0.00"
"298020","효성티앤씨","211000","1500","0.72","21569","9.78",,,"112984","1.87","2000","0.95"
"298000","효성화학","156500","1000","0.64","27637","5.66",,,"142536","1.10","5000","3.19"
"093370","후성","11800","50","0.43","87","135.63",,,"2295","5.14","15","0.13"
"081660","휠라홀딩스","43700","500","1.16","4382","9.97",,,"20448","2.14","219","0.50"
"005870","휴니드","5700","30","0.53","589","9.68",,,"8207","0.69","0","0.00"
"079980","휴비스","8240","40","0.49",,,,,"11407","0.72","150","1.82"
"005010","휴스틸","7290","120","1.67",,,,,"52030","0.14","300","4.12"
"069260","휴켐스","25650","850","3.43","1812","14.16",,,"15970","1.61","1000","3.90"
"000540","흥국화재","2830","55","1.98","510","5.55",,,"10926","0.26","0","0.00"
"000547","흥국화재2우B","19500","-50","-0.26",,,,,,,"0","0.00"
"000545","흥국화재우","7450","-250","-3.25",,,,,,,"0","0.00"
"003280","흥아해운","258","0","0.00",,,,,"276","0.93","0","0.00"
