일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2022/11/17","737.54","-5.56","-0.75","740.62","742.29","735.04","978990600","5746481992732","340965031533293"
"2022/11/16","743.10","-1.86","-0.25","746.55","746.62","737.87","1186546228","6517654800287","343209334494209"
"2022/11/15","744.96","15.42","2.11","730.33","744.96","730.33","1130885553","6639306699465","344193558659399"
"2022/11/14","729.54","-1.68","-0.23","732.29","734.73","728.81","1100846011","6717777424053","337140902387706"
"2022/11/11","731.22","23.44","3.31","727.22","732.12","724.53","1079376887","7471802014687","337264814235686"
"2022/11/10","707.78","-6.82","-0.95","708.49","712.48","705.70","1041901657","6157827810608","326431031187154"
"2022/11/09","714.60","1.27","0.18","715.19","717.09","711.15","931480127","5824931684302","329414677068255"
"2022/11/08","713.33","12.85","1.83","703.36","713.33","703.36","846229977","5810476966421","328769979001164"
"2022/11/07","700.48","6.59","0.95","696.22","700.49","695.10","722344492","4651070928412","322884894550289"
"2022/11/04","693.89","-0.24","-0.03","691.69","694.17","684.99","737321589","5424942898745","319806801284679"
"2022/11/03","694.13","-3.24","-0.46","685.42","695.63","683.74","707278181","4750449084800","319615919318102"
"2022/11/02","697.37","-2.68","-0.38","697.40","699.24","694.94","858230297","5906554180973","322379755989022"
"2022/11/01","700.05","4.72","0.68","695.45","700.07","693.92","920257235","4783324583452","323475937778169"
"2022/10/31","695.33","7.70","1.12","694.69","695.62","689.97","751259296","4111222630091","321315139825250"
"2022/10/28","687.63","-7.46","-1.07","690.71","695.51","687.19","847494729","5273824833794","317743013246559"
"2022/10/27","695.09","11.92","1.74","686.41","695.22","686.41","852166039","4815443226092","321179890132186"
"2022/10/26","683.17","-5.68","-0.82","690.67","691.13","683.14","963244682","5482860273411","315561721211910"
"2022/10/25","688.85","0.35","0.05","690.77","695.95","686.21","973740886","5479512364351","318350425727172"
"2022/10/24","688.50","14.02","2.08","686.43","693.44","686.43","817958809","4941481904821","317589693390857"
"2022/10/21","674.48","-5.96","-0.88","678.16","682.49","674.48","1034393626","5149617792061","311224518989651"
"2022/10/20","680.44","-10.12","-1.47","688.44","693.14","675.89","1052781101","5294037158128","313890313408496"
"2022/10/19","690.56","-6.53","-0.94","697.94","705.84","689.67","1050551878","6485036333475","318156853326346"
"2022/10/18","697.09","15.09","2.21","692.39","697.37","685.90","1068476942","7041626884921","320639761189027"
"2022/10/17","682.00","3.76","0.55","667.61","682.39","664.83","814417917","5447791275607","313338561588753"
"2022/10/14","678.24","26.65","4.09","665.17","679.92","665.17","893524616","5253140472393","311385917006843"
"2022/10/13","651.59","-20.08","-2.99","669.36","669.71","650.39","1051922998","5482305321288","299052153282201"
"2022/10/12","671.67","2.17","0.32","669.59","673.42","663.60","1140923747","5053657331658","308456485369120"
"2022/10/11","669.50","-28.99","-4.15","685.30","685.30","667.63","1155753433","5117909492211","307440392544691"
"2022/10/07","698.49","-7.52","-1.07","700.71","707.42","697.59","1149848739","5316309128691","320796814736296"
"2022/10/06","706.01","20.67","3.02","690.48","706.43","690.48","1139543185","5020144209825","324168976674628"
"2022/10/05","685.34","-11.45","-1.64","706.76","707.59","683.15","813665900","5380244008825","314630995837645"
"2022/10/04","696.79","24.14","3.59","685.19","696.79","683.63","667595845","4625879085491","319854569308748"
"2022/09/30","672.65","-2.42","-0.36","668.26","677.68","661.65","786870711","5495664055001","308863848074064"
"2022/09/29","675.07","1.20","0.18","686.63","695.49","675.07","803932117","5674039072163","308456807526915"
"2022/09/28","673.87","-24.24","-3.47","696.38","702.72","668.30","911992699","6368439377590","307807311543755"
"2022/09/27","698.11","5.74","0.83","694.53","700.38","681.59","947763603","6033946972722","319026174809118"
"2022/09/26","692.37","-36.99","-5.07","719.60","719.60","690.60","943308421","6277767776593","316331852898914"
"2022/09/23","729.36","-22.05","-2.93","749.87","749.87","728.29","883278240","6545898184692","332903849021057"
"2022/09/22","751.41","-3.48","-0.46","746.82","751.58","736.11","978686081","6314292805713","342873656717270"
"2022/09/21","754.89","-5.46","-0.72","757.13","761.35","750.14","941673094","5677077543107","344388093098324"
"2022/09/20","760.35","8.44","1.12","758.35","764.40","757.33","804841295","5303730426645","346902229765285"
"2022/09/19","751.91","-18.13","-2.35","771.52","772.45","750.64","882637519","6345056564320","342941150664492"
"2022/09/16","770.04","-11.34","-1.45","776.49","780.25","768.70","889032927","7489955778453","351206467014077"
"2022/09/15","781.38","-1.55","-0.20","786.33","787.00","780.31","851719443","7269660031559","355934997885249"
"2022/09/14","782.93","-13.86","-1.74","775.93","784.45","770.05","858083331","6759114515004","356659511125992"
"2022/09/13","796.79","18.98","2.44","790.89","796.83","790.83","842462566","6199033224787","362871797889994"
"2022/09/08","777.81","9.62","1.25","776.59","781.52","775.31","738189111","6231332770349","354230891863360"
"2022/09/07","768.19","-11.27","-1.45","776.82","776.99","765.08","795842991","6394706632540","349785644300329"
"2022/09/06","779.46","8.03","1.04","774.23","781.90","774.23","732725011","5369171254541","354746927319481"
"2022/09/05","771.43","-14.45","-1.84","784.83","786.60","768.82","741714845","5639235406389","350972749587023"
"2022/09/02","785.88","-2.44","-0.31","793.11","795.87","784.67","801799322","5893632324361","357503273732584"
"2022/09/01","788.32","-18.72","-2.32","800.74","801.02","788.13","711355972","6645920145526","358507548414235"
"2022/08/31","807.04","10.02","1.26","792.33","807.19","791.01","637455707","5866886680234","366816015012029"
"2022/08/30","797.02","17.13","2.20","783.99","797.03","783.99","667241358","6078636744212","362303882632861"
"2022/08/29","779.89","-22.56","-2.81","780.48","783.45","775.33","619621069","5372133391087","354410893917581"
"2022/08/26","802.45","-4.92","-0.61","810.33","813.00","801.84","718360689","6067799027857","364598714433802"
"2022/08/25","807.37","14.23","1.79","795.18","807.37","794.16","630309825","5596398579940","366788600007638"
"2022/08/24","793.14","9.72","1.24","788.36","793.14","782.97","714898233","5801414736553","360258575885697"
"2022/08/23","783.42","-12.45","-1.56","789.95","793.81","781.92","855724045","5956121776494","355825721326646"
"2022/08/22","795.87","-18.30","-2.25","806.90","806.92","795.87","811881078","5828845346668","361316213497474"
"2022/08/19","814.17","-11.89","-1.44","827.25","827.32","814.17","887455475","6614537623579","369234112958133"
"2022/08/18","826.06","-1.36","-0.16","822.71","826.75","817.52","950528289","7063798969163","374250512759244"
"2022/08/17","827.42","-7.32","-0.88","834.91","834.96","825.46","1129912087","7729891374024","375022272820858"
"2022/08/16","834.74","3.11","0.37","835.20","836.49","831.69","887226491","7363288082060","378527165223375"
"2022/08/12","831.63","-0.52","-0.06","831.18","833.70","826.72","792426794","7062541133556","376887723942445"
"2022/08/11","832.15","11.88","1.45","831.99","834.88","828.27","897832932","7029241577786","376921674700047"
"2022/08/10","820.27","-13.38","-1.60","829.29","829.29","820.27","897224568","6394376976262","371625461907665"
"2022/08/09","833.65","2.79","0.34","831.13","833.94","826.45","976695633","7001642777296","377566288512358"
"2022/08/08","830.86","-0.78","-0.09","829.77","831.12","825.94","931450883","6455353636158","376117150324373"
"2022/08/05","831.64","6.48","0.79","826.23","832.27","826.23","931758961","6868939398758","376514340450709"
"2022/08/04","825.16","9.80","1.20","820.06","825.99","820.06","908490915","7513813172005","373558759026534"
"2022/08/03","815.36","11.02","1.37","804.17","815.40","803.20","997272924","6614198679845","368803438244635"
"2022/08/02","804.34","-3.27","-0.40","807.69","807.69","799.36","905937256","6522128357132","363794093278157"
"2022/08/01","807.61","3.99","0.50","804.15","808.96","801.40","823057871","5632185800277","365116133528533"
"2022/07/29","803.62","5.30","0.66","802.97","807.77","801.05","784397942","5962099165531","363327090142570"
"2022/07/28","798.32","2.62","0.33","802.50","805.20","796.48","737057966","5915930693705","360161550116531"
"2022/07/27","795.70","5.77","0.73","789.61","795.81","788.29","678540939","5162361436354","357673315428518"
"2022/07/26","789.93","0.24","0.03","788.76","791.01","786.46","841385906","5373789744343","355173673947398"
"2022/07/25","789.69","-0.06","-0.01","787.71","791.25","783.78","871219511","5494818208643","355144878350457"
"2022/07/22","789.75","-5.40","-0.68","796.58","800.65","789.73","892760423","6130997020762","355384475657580"
"2022/07/21","795.15","4.43","0.56","792.95","795.67","790.97","937754661","6900705345692","357733545683863"
"2022/07/20","790.72","8.39","1.07","792.94","795.92","788.02","939573292","7152741980281","355312983095515"
"2022/07/19","782.33","5.61","0.72","773.73","782.33","771.69","743423519","6177791655721","351550342875987"
"2022/07/18","776.72","14.33","1.88","770.29","776.72","766.89","720021009","5831126906358","349013967985744"
"2022/07/15","762.39","-3.69","-0.48","768.41","769.29","754.33","850289830","6235060961124","342387086112776"
"2022/07/14","766.08","2.90","0.38","762.54","768.13","757.99","823119558","6300322486021","334610536948123"
"2022/07/13","763.18","12.40","1.65","751.34","763.73","747.74","896498523","6872495531120","333169863098839"
"2022/07/12","750.78","-16.26","-2.12","762.18","762.18","747.74","766362605","6368335091323","328272561873519"
"2022/07/11","767.04","0.56","0.07","767.89","774.35","763.14","779199227","6013544167205","335524647011279"
"2022/07/08","766.48","8.51","1.12","764.98","770.92","764.02","850955967","6438571833689","334753996120748"
"2022/07/07","757.97","13.34","1.79","750.98","759.03","750.67","809541581","5797632475749","330995391053553"
"2022/07/06","744.63","-6.32","-0.84","750.04","759.88","743.61","742267524","6386479683280","324728172843930"
"2022/07/05","750.95","28.22","3.90","729.40","750.98","728.32","936690912","5932357206981","327057896313900"
"2022/07/04","722.73","-6.75","-0.93","733.35","736.73","712.53","867467637","5294937781723","315450102342663"
"2022/07/01","729.48","-15.96","-2.14","748.20","753.45","724.20","798819284","5722053219394","318801893238906"
"2022/06/30","745.44","-16.91","-2.22","762.45","762.45","744.24","910028517","6318523150369","325164482012359"
"2022/06/29","762.35","-7.16","-0.93","759.21","765.79","753.32","819568049","5970952094642","331666597471280"
"2022/06/28","769.51","-1.09","-0.14","770.69","774.80","759.83","978286886","6455444471270","334683635302411"
"2022/06/27","770.60","20.30","2.71","758.00","774.57","754.62","893324155","6699470706636","334545524955124"
"2022/06/24","750.30","35.92","5.03","719.47","750.41","719.47","837119070","6287369588227","334693540051871"
"2022/06/23","714.38","-32.58","-4.36","747.49","751.99","714.38","1260211780","8862111825887","318142286764558"
"2022/06/22","746.96","-31.34","-4.03","783.21","785.23","746.94","1093478424","8098717691616","332276497249083"
"2022/06/21","778.30","8.38","1.09","774.80","782.55","764.69","1032713332","6923151907381","345680333395747"
"2022/06/20","769.92","-28.77","-3.60","804.48","804.89","763.22","989356497","7253469497608","341761949864394"
"2022/06/17","798.69","-3.46","-0.43","787.97","798.85","780.96","972926129","7637003448632","354177656894905"
"2022/06/16","802.15","2.74","0.34","812.95","822.31","800.56","997608437","7316267394284","354964982043771"
"2022/06/15","799.41","-24.17","-2.93","822.27","826.30","795.42","1203159513","8453536146891","353596002548904"
"2022/06/14","823.58","-5.19","-0.63","816.25","826.50","804.38","1269494458","8533400816438","364060219653604"
"2022/06/13","828.77","-41.09","-4.72","852.74","852.74","828.76","1264039290","8489789009206","366175792145623"
"2022/06/10","869.86","-7.32","-0.83","869.10","872.09","865.96","1206284229","7398895769399","383891942482134"
"2022/06/09","877.18","2.23","0.25","873.22","877.18","867.20","1265672393","7606511397764","387105516641743"
"2022/06/08","874.95","1.17","0.13","877.77","880.73","873.61","1336530340","7241277105343","386754986841134"
"2022/06/07","873.78","-17.73","-1.99","889.07","889.09","873.09","1115605213","7162937369443","386405375187817"
"2022/06/03","891.51","0.37","0.04","897.08","899.01","890.20","1199287039","6980064359169","394581900681347"
"2022/06/02","891.14","-2.22","-0.25","890.47","892.98","888.45","1182037389","6622206774202","394538694279141"
"2022/05/31","893.36","6.92","0.78","888.44","893.42","884.11","1316943362","7322459546310","395862738788720"
"2022/05/30","886.44","12.47","1.43","882.17","886.44","881.46","1020992217","6718334765214","394013364305123"
"2022/05/27","873.97","2.54","0.29","881.41","883.36","873.21","1275325572","7608486132111","388509325333349"
"2022/05/26","871.43","-1.26","-0.14","876.19","885.12","868.81","947423302","7415182671875","387316345043233"
"2022/05/25","872.69","7.62","0.88","869.19","877.71","861.92","989300060","7382596834246","388008200267247"
"2022/05/24","865.07","-18.52","-2.10","881.55","883.11","865.05","1099072400","8234351091970","384756657072360"
"2022/05/23","883.59","3.71","0.42","883.78","884.39","878.90","1077068928","8240948644922","392992007570250"
"2022/05/20","879.88","16.08","1.86","866.76","880.17","866.76","1076078707","8204680753027","391352318955396"
"2022/05/19","863.80","-7.77","-0.89","853.23","866.61","849.59","1167569909","8426403623785","383985320542863"
"2022/05/18","871.57","5.59","0.65","872.19","876.82","868.28","1061166980","7629685618131","387421014258818"
"2022/05/17","865.98","9.73","1.14","857.28","866.21","856.30","913815388","5934234324423","385619997756693"
"2022/05/16","856.25","3.17","0.37","862.24","866.47","855.45","1010956745","6320149569546","381318247461824"
"2022/05/13","853.08","19.42","2.33","839.52","853.34","839.52","1011783476","7354714515077","379686572400489"
"2022/05/12","833.66","-32.68","-3.77","855.46","857.75","833.24","1065854989","7245356982468","371074971272180"
"2022/05/11","866.34","10.20","1.19","853.73","866.81","852.23","1078452509","6648177970586","385206699350948"
"2022/05/10","856.14","-4.70","-0.55","848.08","858.43","831.59","1268868388","7626685835125","380482533057701"
"2022/05/09","860.84","-23.38","-2.64","880.34","880.78","859.73","1121825506","6588804094753","382539249222543"
"2022/05/06","884.22","-15.84","-1.76","888.54","892.43","883.31","1144209984","6156155506156","392854739216552"
"2022/05/04","900.06","-7.51","-0.83","911.16","911.97","899.34","1359364635","7237546332765","399881870773474"
"2022/05/03","907.57","5.75","0.64","905.05","912.67","905.05","1640455775","8358975175832","402633971856903"
"2022/05/02","901.82","-2.93","-0.32","894.03","903.26","892.54","1227536215","6791298130459","399921905315823"
"2022/04/29","904.75","12.53","1.40","895.64","904.76","894.62","1457806377","7504236515984","401206971105223"
"2022/04/28","892.22","-3.96","-0.44","900.43","902.02","889.30","1551067110","8940771352968","395601327668017"
"2022/04/27","896.18","-14.98","-1.64","898.02","898.02","888.97","1855182935","9413386908782","397285087482093"
"2022/04/26","911.16","11.32","1.26","906.59","913.29","906.59","1631935445","8624225538291","403859901753410"
"2022/04/25","899.84","-22.94","-2.49","909.53","911.53","899.83","1425300927","8691118587644","398487564978506"
"2022/04/22","922.78","-6.90","-0.74","922.77","924.16","916.65","1381524478","7466490287022","407887319830007"
"2022/04/21","929.68","0.75","0.08","930.45","934.26","929.54","1400233085","8308883170490","410430449166271"
"2022/04/20","928.93","-2.63","-0.28","933.29","933.37","927.29","1258908533","7096616182752","409871010834383"
"2022/04/19","931.56","13.33","1.45","922.60","931.56","922.60","1301362690","7714189096974","410912732976898"
"2022/04/18","918.23","-6.21","-0.67","921.69","923.51","917.53","1099287788","6044292282101","405179742679094"
"2022/04/15","924.44","-3.57","-0.38","921.53","925.13","916.91","1296261590","6606185918117","408167667786018"
"2022/04/14","928.01","0.70","0.08","930.69","931.81","925.61","1166368166","6645178870081","409395445424699"
"2022/04/13","927.31","13.49","1.48","915.89","927.33","913.92","1108431927","6877376859109","409147233206636"
"2022/04/12","913.82","-8.01","-0.87","914.28","916.76","905.18","1137434538","7007752079496","403567029948941"
"2022/04/11","921.83","-12.90","-1.38","932.48","934.61","920.75","943672153","6407700982592","406890348889889"
"2022/04/08","934.73","6.78","0.73","931.98","935.68","924.73","906472465","7220461334467","412680661082717"
"2022/04/07","927.95","-15.18","-1.61","936.92","936.92","925.91","1182004185","8336296905619","409710290313283"
"2022/04/06","943.13","-9.34","-0.98","944.27","947.41","939.82","1405795481","8945967853785","416395345298109"
"2022/04/05","952.47","5.15","0.54","950.89","953.06","949.46","1639513628","8474699704859","420359516199467"
"2022/04/04","947.32","6.75","0.72","940.47","947.33","938.45","1089321829","6757594402514","418735951725720"
"2022/04/01","940.57","-3.96","-0.42","940.49","942.22","936.86","1252845693","8425958355698","415795813768009"
"2022/03/31","944.53","5.46","0.58","936.66","944.92","936.20","1424833366","9307445604421","417317124960856"
"2022/03/30","939.07","1.24","0.13","942.08","943.30","936.91","1537106736","9222847466715","415191485205692"
"2022/03/29","937.83","10.72","1.16","932.86","937.83","930.34","1459601369","10371474884334","414362927826984"
"2022/03/28","927.11","-7.58","-0.81","934.18","934.18","926.55","1374925556","9545340789373","409535802584339"
"2022/03/25","934.69","2.94","0.32","936.94","937.69","933.09","1568700133","11253887680966","412928688293104"
"2022/03/24","931.75","1.18","0.13","926.29","931.87","920.69","1381161798","11123840267222","411477462295878"
"2022/03/23","930.57","5.90","0.64","929.35","933.27","927.02","1442826026","11241547101096","410597405465788"
"2022/03/22","924.67","6.27","0.68","916.70","924.72","914.33","1392364387","9800673523800","407903885898752"
"2022/03/21","918.40","-4.56","-0.49","926.86","926.86","917.93","1333272216","8416902151868","404917200939360"
"2022/03/18","922.96","8.83","0.97","915.29","922.99","912.00","1200427471","8475000412914","406720223471162"
"2022/03/17","914.13","22.33","2.50","903.75","916.22","903.75","1462932895","9832703365547","402564095959107"
"2022/03/16","891.80","20.58","2.36","881.89","891.80","879.68","1347121286","7779376624922","392806696742367"
"2022/03/15","871.22","-1.22","-0.14","870.33","874.73","866.47","1194863731","7817048691498","383588750727378"
"2022/03/14","872.44","-19.27","-2.16","893.18","893.18","870.81","1154157954","9133398628550","384018876707850"
"2022/03/11","891.71","2.63","0.30","888.57","894.99","887.28","1128282684","7829917853151","392472709466829"
"2022/03/10","889.08","18.94","2.18","885.05","892.55","884.98","987431107","7435469065556","391287843536653"
"2022/03/08","870.14","-11.40","-1.29","869.05","881.30","864.69","981991611","7405890899096","382989670039652"
"2022/03/07","881.54","-19.42","-2.16","889.95","889.95","878.45","865671012","6334514007687","387915944066587"
"2022/03/04","900.96","-11.36","-1.25","908.47","909.24","896.84","1000716536","7348995514720","396397810166970"
"2022/03/03","912.32","16.87","1.88","901.28","912.35","899.85","1059669757","8396536395734","401110114813612"
"2022/03/02","895.45","14.38","1.63","880.62","896.80","879.03","1039389675","6874849954390","393343010204497"
"2022/02/28","881.07","8.09","0.93","870.27","881.07","868.91","1071362969","6936755798474","387033875719455"
"2022/02/25","872.98","24.77","2.92","864.72","872.98","863.47","1373455481","8691597560365","383233819767983"
"2022/02/24","848.21","-29.12","-3.32","869.24","870.58","847.86","1678595090","8953088073517","372262706716240"
"2022/02/23","877.33","9.22","1.06","873.32","879.98","870.25","1084257343","6859833461226","384957792011110"
"2022/02/22","868.11","-16.14","-1.83","869.08","878.33","865.23","1103601733","7066242474935","380676182413189"
"2022/02/21","884.25","2.54","0.29","871.23","884.26","865.58","865985994","5780449790017","387158113167875"
"2022/02/18","881.71","7.49","0.86","862.19","882.01","860.81","953404999","6306614205106","385828184375665"
"2022/02/17","874.22","-3.93","-0.45","879.12","890.78","858.78","1171956008","8927373604145","382333310474190"
"2022/02/16","878.15","38.23","4.55","857.54","878.15","857.54","876748382","7281488555172","383988705322053"
"2022/02/15","839.92","-12.87","-1.51","855.62","860.40","837.83","1036347162","6961353571634","367242898548042"
"2022/02/14","852.79","-24.63","-2.81","864.49","867.24","850.28","889899460","6732107608974","372833835774588"
"2022/02/11","877.42","-18.26","-2.04","885.31","889.42","877.28","1025547169","7707268938382","383602822152052"
"2022/02/10","895.68","-14.85","-1.63","914.65","914.92","893.21","858885055","7714202732049","391411062362073"
"2022/02/09","910.53","15.26","1.70","904.07","910.53","900.86","890473957","6782622238426","397834342026246"
"2022/02/08","895.27","-4.13","-0.46","900.70","907.24","887.54","1184929632","9593500889777","391097718188182"
"2022/02/07","899.40","-3.47","-0.38","905.96","905.96","893.91","901974599","8037457729732","392418354684870"
"2022/02/04","902.87","11.27","1.26","888.51","902.87","886.93","1053336697","9138397820051","393766191972217"
"2022/02/03","891.60","18.73","2.15","887.85","898.37","887.02","1079998296","9307433776056","388466615847469"
"2022/01/28","872.87","23.64","2.78","852.57","872.87","835.55","1028107642","9071937987284","380260388779252"
"2022/01/27","849.23","-32.86","-3.73","884.23","885.00","847.34","1174848537","9037590212119","369827744061809"
"2022/01/26","882.09","-7.35","-0.83","892.01","900.38","881.68","1116983736","8871976082750","384058256976012"
"2022/01/25","889.44","-25.96","-2.84","920.95","923.07","883.17","1286527934","8856272168303","387167442019088"
"2022/01/24","915.40","-27.45","-2.91","935.13","935.13","911.02","1038913331","7938015555392","398458758496571"
"2022/01/21","942.85","-15.85","-1.65","950.67","958.38","937.48","1128911326","7949730211206","409743138449470"
"2022/01/20","958.70","24.80","2.66","934.00","958.70","933.97","1043809180","7188206594715","416429841592345"
"2022/01/19","933.90","-10.04","-1.06","935.06","944.81","929.15","1224551812","7749003553659","405062938182427"
"2022/01/18","943.94","-13.96","-1.46","959.98","969.17","942.11","1070286086","8179885155252","409390938874315"
"2022/01/17","957.90","-13.49","-1.39","971.81","971.81","954.82","1111747598","7852818283868","415424862217103"
"2022/01/14","971.39","-11.86","-1.21","971.11","977.69","967.19","1367327453","9305693667967","421694680043486"
"2022/01/13","983.25","-8.08","-0.82","994.55","994.55","981.31","1235146232","10044965640570","426726340266803"
"2022/01/12","991.33","21.41","2.21","978.69","991.71","978.69","1158100024","9981837923495","430201006473291"
"2022/01/11","969.92","-10.46","-1.07","982.44","985.13","962.91","1280482436","9752763386872","420951312688205"
"2022/01/10","980.38","-14.78","-1.49","992.49","992.49","976.41","1270478402","9536208495774","425456621483680"
"2022/01/07","995.16","14.86","1.52","986.18","997.02","986.18","1470712915","9820274964864","431724177701455"
"2022/01/06","980.30","-29.32","-2.90","993.60","1003.01","979.83","1461244707","11947623485793","424544648878166"
"2022/01/05","1009.62","-22.04","-2.14","1029.12","1029.12","1007.84","1500450916","12047849537273","436918828218897"
"2022/01/04","1031.66","-6.17","-0.59","1041.07","1041.29","1025.23","1324120700","12139420862451","445673977477660"
"2022/01/03","1037.83","3.85","0.37","1038.97","1039.67","1030.57","1054529978","10092577626702","448123660319139"
