date,mkt_cap_kospi,daily_return_kospi,lag_mkt_cap_kospi,daily_return_kosdaq,lag_mkt_cap_kosdaq,weighted_market_return
2018-01-02,1613508196692261,,,,,
2018-01-03,1617634317727445,0.002701994233057059,1613508196692261.0,0.012136131454243193,287930060818024.0,0.0041305821417796295
2018-01-04,1604916139690676,-0.007999678243207908,1617634317727445.0,-0.0173900353881139,291431952262503.0,-0.00943318013793077
2018-01-05,1624970533116195,0.012592946976638597,1604916139690676.0,0.024776921077709346,286488157569745.0,0.014438435166101373
2018-01-08,1634777680824259,0.006310259777699612,1624970533116195.0,0.01386423197227149,293546779077948.0,0.007466071191475669
2018-01-09,1632067011137727,-0.0012135536032595873,1634777680824259.0,-0.011339948303176861,297646336643844.0,-0.002773296319451411
2018-01-10,1624057751825978,-0.004174916242734694,1632067011137727.0,0.005927782262436843,294270472464787.0,-0.002631611454455151
2018-01-11,1616665407672775,-0.004736473647364847,1624057751825978.0,0.02108011641973384,296130452977090.0,-0.0007550521951495179
2018-01-12,1621717048649402,0.003420541739854066,1616665407672775.0,0.024093559019835453,302174892626558.0,0.006676084567399882
2018-01-15,1626574287749373,0.0029281931726232724,1621717048649402.0,0.021258805337609488,309336778075821.0,0.005864585948836205
2018-01-16,1639188169775360,0.007193267644673984,1626574287749373.0,0.010789470732719408,315980293802048.0,0.007778234120841102
2018-01-17,1634771858627720,-0.0025022405164687456,1639188169775360.0,-0.016255561843258604,319475330707431.0,-0.0047455287985645285
2018-01-18,1635724489304135,0.00015106761070682317,1634771858627720.0,0.013095264950709451,314397681542303.0,0.0022389442931876526
2018-01-19,1637786602548241,0.001768814020136844,1635724489304135.0,-0.020262973312996202,318526338512242.0,-0.0018221807744999534
2018-01-22,1626287540675022,-0.00720163792624573,1637786602548241.0,-0.007840998193161308,312351412160425.0,-0.0073040435409991965
2018-01-23,1648667380287201,0.013784365995100023,1626287540675022.0,0.02444192465839712,310067666975488.0,0.015490955952008055
2018-01-24,1649315305139719,0.0005519198927699254,1648667380287201.0,0.00038013036235362563,317641608994614.0,0.0005241686577670314
2018-01-25,1665284071087011,0.00954688731284481,1649315305139719.0,0.00428042960760866,317938384537170.0,0.008695746931803701
2018-01-26,1673359183533335,0.004890271365178167,1665284071087011.0,0.01615846872913429,320018179676642.0,0.006706633587738134
2018-01-29,1688814425714740,0.00909987727011452,1673359183533335.0,0.01525538811985272,325468552062157.0,0.010102177352202549
2018-01-30,1668674846117706,-0.011719697173801835,1688814425714740.0,-0.006569224960897402,330355506879090.0,-0.010877030674516668
2018-01-31,1668579804446713,-0.0004984928380598053,1668674846117706.0,-0.008024235580264105,328115164515885.0,-0.001735132797601203
2018-02-01,1670143714819334,0.0008104548677945189,1668579804446713.0,-0.0058780389023281865,325329741484927.0,-0.00028085138207894757
2018-02-02,1641386345850764,-0.016799426911786486,1670143714819334.0,-0.009612420171768332,323635364649118.0,-0.015632813433395714
2018-02-05,1620158999308614,-0.013320714820285184,1641386345850764.0,-0.045860339977987,320376702089827.0,-0.01863478055631151
2018-02-06,1595275241964516,-0.015426908799036854,1620158999308614.0,-5.826011978293799e-05,305921036025151.0,-0.01298589241341755
2018-02-07,1558072990513737,-0.023132013483823877,1595275241964516.0,-0.03287227472412213,305838400155656.0,-0.024698961323674606
2018-02-08,1563754336073031,0.004614948092265481,1558072990513737.0,0.038531977444696164,295825451933958.0,0.010027067929419509
2018-02-09,1567308138862405,-0.018213007035994044,1563754336073031.0,-0.022437756688400645,307785807524489.0,-0.018907792017124753
2018-02-12,1581810883666255,0.009142175423158871,1567308138862405.0,0.0007595537621647441,268327495668019.0,0.007916829916068388
2018-02-13,1589989717563195,0.004112552297746985,1581810883666255.0,-0.016424742659266633,268872401372775.0,0.0011288371167473478
2018-02-14,1607999332677788,0.011122290924728162,1589989717563195.0,0.022474348617658846,264914094862373.0,0.012743571806465983
2018-02-19,1621617423724698,0.008666999748124349,1607999332677788.0,0.0327582750610238,270883065871269.0,0.012140297769621904
2018-02-20,1603559124107592,-0.011339353697775612,1621617423724698.0,-0.013016521848346119,279695577242350.0,-0.01158607610159219
2018-02-21,1612751528318363,0.0060162642021930335,1603559124107592.0,0.012922108721555858,276389662008382.0,0.007031559962740087
2018-02-22,1602148941100045,-0.006326014034943261,1612751528318363.0,-0.006121656501975825,280628256787716.0,-0.006295725078290606
2018-02-23,1626053757217473,0.015424888579617768,1602148941100045.0,0.005240054239157743,278950339998024.0,0.013914567975786355
2018-02-26,1630210235664343,0.00250048949223336,1626053757217473.0,-0.00040010059672146436,280176352991224.0,0.002074162813049345
2018-02-27,1629406359657681,-0.0006144080727524814,1630210235664343.0,-0.00048031288953942486,279988061411727.0,-0.000594753018902866
2018-02-28,1611555217440049,-0.011717573102510315,1629406359657681.0,-0.01939337078523129,279839410779018.0,-0.01284261982727026
2018-03-02,1593948106214368,-0.010381649199129983,1611555217440049.0,0.0036986908734510937,274633003992995.0,-0.00833152183249954
2018-03-05,1575913633409285,-0.011281513304692403,1593948106214368.0,-0.017704567383141745,275648654225025.0,-0.012228512278055522
