month,ticker,name,lstg_st_cnt,mkt_cap
2020-09,011690,유양디앤유,58494201,71362925220
2020-10,011690,유양디앤유,58494201,71362925220
2020-11,011690,유양디앤유,58494201,71362925220
2020-12,011690,유양디앤유,58494201,71362925220
2021-01,011690,유양디앤유,58494201,71362925220
2021-02,011690,유양디앤유,58494201,71362925220
2021-03,011690,유양디앤유,147235637,359254954280
2021-04,011690,유양디앤유,147235637,359254954280
2021-05,011690,유양디앤유,147235637,359254954280
2021-06,011690,유양디앤유,147235637,359254954280
2021-07,011690,와이투솔루션,147235637,359254954280
2021-08,011690,와이투솔루션,147235637,359254954280
2021-09,011690,와이투솔루션,147235637,359254954280
2021-10,011690,와이투솔루션,147235637,359254954280
2021-11,011690,와이투솔루션,147235637,359254954280
2021-12,011690,와이투솔루션,159235637,388534954280
2022-01,011690,와이투솔루션,159235637,388534954280
2022-02,011690,와이투솔루션,159235637,388534954280
2022-03,011690,와이투솔루션,159235637,388534954280
2022-04,011690,와이투솔루션,159235637,388534954280
2022-05,011690,와이투솔루션,159235637,388534954280
2022-06,011690,와이투솔루션,159235637,138535004190
2022-07,011690,와이투솔루션,159235637,103343928413
2022-08,011690,와이투솔루션,159235637,115445836825
2022-09,011690,와이투솔루션,159235637,97452209844
2022-10,011690,와이투솔루션,159235637,96337560385
2022-11,011690,와이투솔루션,159235637,108280233160
2022-12,011690,와이투솔루션,159235637,94585968378
2023-01,011690,와이투솔루션,159235637,103662399687
2023-02,011690,와이투솔루션,159235637,109872589530
2023-03,011690,와이투솔루션,162508364,149832711608
2023-04,011690,와이투솔루션,169556496,218727879840
2023-05,011690,와이투솔루션,179036340,244026531420
2023-06,011690,와이투솔루션,182836882,242624542414
2023-07,011690,와이투솔루션,182871972,173179757484
2023-08,011690,와이투솔루션,182871972,162756055080
2023-09,011690,와이투솔루션,36574394,142640136600
2023-10,011690,와이투솔루션,36574394,110820413820
2023-11,011690,와이투솔루션,36574394,109357438060
2023-12,011690,와이투솔루션,36574394,102042559260
2024-01,011690,와이투솔루션,36574394,103139791080
2024-02,011690,와이투솔루션,36574394,98750863800
2024-03,011690,와이투솔루션,36574394,128741866880
2024-04,011690,와이투솔루션,36574394,159098613900
2024-05,011690,와이투솔루션,36574394,137519721440
2024-06,011690,와이투솔루션,36574394,120878372170
2024-07,011690,와이투솔루션,36574394,106797230480
2024-08,011690,와이투솔루션,36574394,133130794160
2024-09,011690,와이투솔루션,36574394,110088925940
2024-10,011690,와이투솔루션,36574394,97653631980
2024-11,011690,와이투솔루션,36574394,83938234230
2024-12,011690,와이투솔루션,36574394,74063147850
2025-01,011690,와이투솔루션,36574394,69857092540
2025-02,011690,와이투솔루션,36574394,85584081960
2025-03,011690,와이투솔루션,36574394,76440483460
2025-04,011690,와이투솔루션,36574394,99665223650
2025-05,011690,와이투솔루션,36574394,117220932770
2025-06,011690,와이투솔루션,36574394,123438579750
2025-07,011690,와이투솔루션,36574394,120695500200
2025-08,011690,와이투솔루션,36574394,111003285790
2025-09,011690,와이투솔루션,36574394,117952420650
2025-10,011690,와이투솔루션,36574394,110454669880
2025-11,011690,와이투솔루션,36574394,123621451720
2025-12,011690,와이투솔루션,36574394,151600863130
2020-01,011700,한신기계,32446151,48993688010
2020-02,011700,한신기계,32446151,45100149890
2020-03,011700,한신기계,32446151,38610919690
2020-04,011700,한신기계,32446151,45262380645
2020-05,011700,한신기계,32446151,47371380460
2020-06,011700,한신기계,32446151,39746534975
2020-07,011700,한신기계,32446151,43802303850
2020-08,011700,한신기계,32446151,45586842155
2020-09,011700,한신기계,32446151,51264918580
2020-10,011700,한신기계,32446151,49967072540
2020-11,011700,한신기계,32446151,55482918210
2020-12,011700,한신기계,32446151,52887226130
2021-01,011700,한신기계,32446151,51913841600
2021-02,011700,한신기계,32446151,57429687270
2021-03,011700,한신기계,32446151,75923993340
2021-04,011700,한신기계,32446151,72030455220
2021-05,011700,한신기계,32446151,94904991675
2021-06,011700,한신기계,32446151,94093837900
2021-07,011700,한신기계,32446151,122646450780
2021-08,011700,한신기계,32446151,97987376020
2021-09,011700,한신기계,32446151,104314375465
2021-10,011700,한신기계,32446151,140978526095
2021-11,011700,한신기계,32446151,110479144155
2021-12,011700,한신기계,32446151,118103989640
2022-01,011700,한신기계,32446151,103503221690
2022-02,011700,한신기계,32446151,145196525725
2022-03,011700,한신기계,32446151,267356284240
2022-04,011700,한신기계,32446151,413688425250
2022-05,011700,한신기계,32446151,376375351600
2022-06,011700,한신기계,32446151,306616126950
2022-07,011700,한신기계,32446151,294286589570
2022-08,011700,한신기계,32446151,295908897120
2022-09,011700,한신기계,32446151,205059674320
2022-10,011700,한신기계,32446151,223229518880
2022-11,011700,한신기계,32446151,230367672100
2022-12,011700,한신기계,32446151,207655366400
2023-01,011700,한신기계,32446151,229394287570
2023-02,011700,한신기계,32446151,198245982610
2023-03,011700,한신기계,32446151,209277673950
2023-04,011700,한신기계,32446151,195001367510
2023-05,011700,한신기계,32446151,185267522210
2023-06,011700,한신기계,32446151,180076138050
2023-07,011700,한신기계,32446151,158012755370
2023-08,011700,한신기계,32446151,162230755000
2023-09,011700,한신기계,32446151,159310601410
2023-10,011700,한신기계,32446151,131082450040
2023-11,011700,한신기계,32446151,143736448930
2023-12,011700,한신기계,32446151,158012755370
2024-01,011700,한신기계,32446151,167097677650
2024-02,011700,한신기계,32446151,170017831240
2024-03,011700,한신기계,32446151,157850524615
2024-04,011700,한신기계,32446151,147143294785
2024-05,011700,한신기계,32446151,170017831240
2024-06,011700,한신기계,32446151,146007679500
2024-07,011700,한신기계,32446151,133840372875
2024-08,011700,한신기계,32446151,112588143970
2024-09,011700,한신기계,32446151,108694605850
2024-10,011700,한신기계,32446151,108856836605
2024-11,011700,한신기계,32446151,110641374910
2024-12,011700,한신기계,32446151,87604607700
2025-01,011700,한신기계,32446151,106910067545
2025-02,011700,한신기계,32446151,101394221875
2025-03,011700,한신기계,32446151,88740222985
2025-04,011700,한신기계,32446151,98798529795
2025-05,011700,한신기계,32446151,103989913955
2025-06,011700,한신기계,32446151,134164834385
2025-07,011700,한신기계,32446151,118266220395
2025-08,011700,한신기계,32446151,115021605295
2025-09,011700,한신기계,32446151,109019067360
2025-10,011700,한신기계,32446151,111614759440
2025-11,011700,한신기계,32446151,100583068100
2025-12,011700,한신기계,32446151,99122991305
2020-01,011760,현대상사,13228966,210340559400
2020-02,011760,현대상사,13228966,180575385900
2020-03,011760,현대상사,13228966,141549936200
2020-04,011760,현대상사,13228966,193804351900
2020-05,011760,현대상사,13228966,193142903600
2020-06,011760,현대상사,13228966,173960902900
2020-07,011760,현대상사,13228966,195788696800
2020-08,011760,현대상사,13228966,178591041000
2020-09,011760,현대상사,13228966,190497110400
2020-10,011760,현대상사,13228966,182559730800
2020-11,011760,현대상사,13228966,196450145100
2020-12,011760,현대상사,13228966,211002007700
2021-01,011760,현대상사,13228966,209017662800
2021-02,011760,현대상사,13228966,229522560100
2021-03,011760,현대상사,13228966,258626285300
2021-04,011760,현대코퍼레이션,13228966,284422769000
2021-05,011760,현대코퍼레이션,13228966,270532354700
2021-06,011760,현대코퍼레이션,13228966,267886561500
2021-07,011760,현대코퍼레이션,13228966,259287733600
2021-08,011760,현대코퍼레이션,13228966,240767181200
2021-09,011760,현대코퍼레이션,13228966,252011802300
2021-10,011760,현대코퍼레이션,13228966,243412974400
2021-11,011760,현대코퍼레이션,13228966,198434490000
2021-12,011760,현대코퍼레이션,13228966,222246628800
2022-01,011760,현대코퍼레이션,13228966,206371869600
2022-02,011760,현대코퍼레이션,13228966,219600835600
2022-03,011760,현대코퍼레이션,13228966,216955042400
2022-04,011760,현대코퍼레이션,13228966,245397319300
2022-05,011760,현대코퍼레이션,13228966,249366009100
2022-06,011760,현대코퍼레이션,13228966,201080283200
2022-07,011760,현대코퍼레이션,13228966,210340559400
2022-08,011760,현대코퍼레이션,13228966,242090077800
2022-09,011760,현대코퍼레이션,13228966,206371869600
2022-10,011760,현대코퍼레이션,13228966,214309249200
2022-11,011760,현대코퍼레이션,13228966,240105732900
2022-12,011760,현대코퍼레이션,13228966,214309249200
2023-01,011760,현대코퍼레이션,13228966,219336256280
2023-02,011760,현대코퍼레이션,13228966,211663456000
2023-03,011760,현대코퍼레이션,13228966,216161304440
2023-04,011760,현대코퍼레이션,13228966,230316298060
2023-05,011760,현대코퍼레이션,13228966,248572271140
2023-06,011760,현대코퍼레이션,13228966,295005941800
2023-07,011760,현대코퍼레이션,13228966,350567599000
2023-08,011760,현대코퍼레이션,13228966,263388713060
2023-09,011760,현대코퍼레이션,13228966,251879512640
2023-10,011760,현대코퍼레이션,13228966,233491249900
2023-11,011760,현대코퍼레이션,13228966,242090077800
2023-12,011760,현대코퍼레이션,13228966,249762878080
2024-01,011760,현대코퍼레이션,13228966,242090077800
2024-02,011760,현대코퍼레이션,13228966,248572271140
2024-03,011760,현대코퍼레이션,13228966,233491249900
2024-04,011760,현대코퍼레이션,13228966,227141346220
2024-05,011760,현대코퍼레이션,13228966,264314740680
2024-06,011760,현대코퍼레이션,13228966,298974631600
2024-07,011760,현대코퍼레이션,13228966,282438424100
2024-08,011760,현대코퍼레이션,13228966,255583623120
2024-09,011760,현대코퍼레이션,13228966,247778533180
2024-10,011760,현대코퍼레이션,13228966,255319043800
2024-11,011760,현대코퍼레이션,13228966,267225113200
2024-12,011760,현대코퍼레이션,13228966,252805540260
2025-01,011760,현대코퍼레이션,13228966,259816892240
2025-02,011760,현대코퍼레이션,13228966,319479528900
2025-03,011760,현대코퍼레이션,13228966,289714355400
2025-04,011760,현대코퍼레이션,13228966,301620424800
2025-05,011760,현대코퍼레이션,13228966,350567599000
2025-06,011760,현대코퍼레이션,13228966,383640014000
2025-07,011760,현대코퍼레이션,13228966,332047046600
2025-08,011760,현대코퍼레이션,13228966,293683045200
2025-09,011760,현대코퍼레이션,13228966,279792630900
2025-10,011760,현대코퍼레이션,13228966,281115527500
2025-11,011760,현대코퍼레이션,13228966,293021596900
2025-12,011760,현대코퍼레이션,13228966,285084217300
2020-01,011780,금호석유,30467691,1992586991400
2020-02,011780,금호석유,30467691,1806734076300
2020-03,011780,금호석유,30467691,1974306376800
2020-04,011780,금호석유,30467691,2327731592400
2020-05,011780,금호석유,30467691,2160159291900
2020-06,011780,금호석유,30467691,2269842979500
2020-07,011780,금호석유,30467691,2577566658600
2020-08,011780,금호석유,30467691,3062002945500
2020-09,011780,금호석유,30467691,3351446010000
2020-10,011780,금호석유,30467691,4052202903000
2020-11,011780,금호석유,30467691,4235009049000
2020-12,011780,금호석유,30467691,4417815195000
2021-01,011780,금호석유,30467691,7540753522500
2021-02,011780,금호석유,30467691,6428682801000
2021-03,011780,금호석유,30467691,8073938115000
2021-04,011780,금호석유,30467691,7921599660000
2021-05,011780,금호석유,30467691,7053270466500
2021-06,011780,금호석유,30467691,6672424329000
2021-07,011780,금호석유,30467691,6200175118500
2021-08,011780,금호석유,30467691,5925965899500
2021-09,011780,금호석유,30467691,5758393599000
2021-10,011780,금호석유,30467691,5240442852000
2021-11,011780,금호석유,30467691,4722492105000
2021-12,011780,금호석유,30467691,5057636706000
2022-01,011780,금호석유,30295844,4408045302000
2022-02,011780,금호석유,30295844,4862482962000
2022-03,011780,금호석유,30295844,4695855820000
2022-04,011780,금호석유,30295844,4680707898000
2022-05,011780,금호석유,30295844,4847335040000
2022-06,011780,금호석유,30295844,4211122316000
2022-07,011780,금호석유,30295844,3923311798000
2022-08,011780,금호석유,30295844,3938459720000
2022-09,011780,금호석유,30295844,3499169982000
2022-10,011780,금호석유,29314312,3840174872000
2022-11,011780,금호석유,29314312,4382489644000
2022-12,011780,금호석유,29314312,3693603312000
2023-01,011780,금호석유,29314312,4320929588800
2023-02,011780,금호석유,29314312,4611141277600
2023-03,011780,금호석유,29314312,4212466634400
2023-04,011780,금호석유,29314312,3998472156800
2023-05,011780,금호석유,29314312,3719986192800
2023-06,011780,금호석유,29314312,3890009202400
2023-07,011780,금호석유,29314312,3520648871200
2023-08,011780,금호석유,29314312,3658426137600
2023-09,011780,금호석유,29314312,3931049239200
2023-10,011780,금호석유,29314312,3714123330400
2023-11,011780,금호석유,28547679,3654102912000
2023-12,011780,금호석유,28547679,3793986539100
2024-01,011780,금호석유,28547679,3562750339200
2024-02,011780,금호석유,28547679,4222201724100
2024-03,011780,금호석유,28547679,3876774808200
2024-04,011780,금호석유,27672679,3824364237800
2024-05,011780,금호석유,27672679,4078952884600
2024-06,011780,금호석유,27672679,4054047473500
2024-07,011780,금호석유,27672679,3838200577300
2024-08,011780,금호석유,27672679,3788389755100
2024-09,011780,금호석유,27672679,4369516014100
2024-10,011780,금호석유,27334587,3897912106200
2024-11,011780,금호석유,27334587,2700657195600
2024-12,011780,금호석유,27334587,2476513582200
2025-01,011780,금호석유,27334587,2883798928500
2025-02,011780,금호석유,27334587,2998604193900
2025-03,011780,금호석유,27334587,3299284650900
2025-04,011780,금호석유화학,26459587,3143398935600
2025-05,011780,금호석유화학,26459587,3056082298500
2025-06,011780,금호석유화학,26459587,2971411620100
2025-07,011780,금호석유화학,26459587,3236007490100
2025-08,011780,금호석유화학,26459587,2899970735200
2025-09,011780,금호석유화학,26459587,2762380882800
2025-10,011780,금호석유화학,26031742,3019682072000
2025-11,011780,금호석유화학,26031742,3043110639800
2025-12,011780,금호석유화학,26031742,3142031259400
2020-01,011790,SKC,37534555,1955550315500
2020-02,011790,SKC,37534555,1929276127000
2020-03,011790,SKC,37534555,1396285446000
2020-04,011790,SKC,37534555,1859837200250
2020-05,011790,SKC,37534555,2143223090500
2020-06,011790,SKC,37534555,2289607855000
2020-07,011790,SKC,37534555,2623665394500
2020-08,011790,SKC,37534555,3471946337500
2020-09,011790,SKC,37534555,3115368065000
2020-10,011790,SKC,37534555,2747529426000
2020-11,011790,SKC,37534555,3366849583500
2020-12,011790,SKC,37868298,3559620012000
2021-01,011790,SKC,37868298,4582064058000
2021-02,011790,SKC,37868298,4449525015000
2021-03,011790,SKC,37868298,4866076293000
2021-04,011790,SKC,37868298,5112220230000
2021-05,011790,SKC,37868298,4828207995000
2021-06,011790,SKC,37868298,6002125233000
2021-07,011790,SKC,37868298,6115730127000
2021-08,011790,SKC,37868298,6039993531000
2021-09,011790,SKC,37868298,6399742362000
2021-10,011790,SKC,37868298,6740557044000
2021-11,011790,SKC,37868298,7497923004000
2021-12,011790,SKC,37868298,6608018001000
2022-01,011790,SKC,37868298,5301561720000
2022-02,011790,SKC,37868298,5206890975000
2022-03,011790,SKC,37868298,5850652041000
2022-04,011790,SKC,37868298,5737047147000
2022-05,011790,SKC,37868298,6096795978000
2022-06,011790,SKC,37868298,5036483634000
2022-07,011790,SKC,37868298,5150088528000
2022-08,011790,SKC,37868298,4600998207000
2022-09,011790,SKC,37868298,3177150202200
2022-10,011790,SKC,37868298,3919368843000
2022-11,011790,SKC,37868298,4241249376000
2022-12,011790,SKC,37868298,3351344373000
2023-01,011790,SKC,37868298,3605061969600
2023-02,011790,SKC,37868298,3711093204000
2023-03,011790,SKC,37868298,4328346461400
2023-04,011790,SKC,37868298,3764108821200
2023-05,011790,SKC,37868298,3593701480200
2023-06,011790,SKC,37868298,3695945884800
2023-07,011790,SKC,37868298,3756535161600
2023-08,011790,SKC,37868298,3464949267000
2023-09,011790,SKC,37868298,2874203818200
2023-10,011790,SKC,37868298,2980235052600
2023-11,011790,SKC,37868298,3673224906000
2023-12,011790,SKC,37868298,3430867798800
2024-01,011790,SKC,37868298,2908285286400
2024-02,011790,SKC,37868298,3135495074400
2024-03,011790,SKC,37868298,4210954737600
2024-04,011790,SKC,37868298,4180660099200
2024-05,011790,SKC,37868298,5271267081600
2024-06,011790,SKC,37868298,6384595042800
2024-07,011790,SKC,37868298,5161449017400
2024-08,011790,SKC,37868298,4877436782400
2024-09,011790,SKC,37868298,5422740273600
2024-10,011790,SKC,37868298,5744620806600
2024-11,011790,SKC,37868298,3745174672200
2024-12,011790,SKC,37868298,3979958119800
2025-01,011790,SKC,37868298,5941535956200
2025-02,011790,SKC,37868298,4922878740000
2025-03,011790,SKC,37868298,3896647864200
2025-04,011790,SKC,37868298,3866353225800
2025-05,011790,SKC,37868298,3374065351800
2025-06,011790,SKC,37868298,4173086439600
2025-07,011790,SKC,37868298,3832271757600
2025-08,011790,SKC,37868298,3552046352400
2025-09,011790,SKC,37868298,3828484927800
2025-10,011790,SKC,37868298,4835781654600
2025-11,011790,SKC,37868298,4210954737600
2025-12,011790,SKC,37868298,3953450311200
2020-01,011810,STX,19726902,141441887340
2020-02,011810,STX,19726902,140258273220
2020-03,011810,STX,19726902,89066962530
2020-04,011810,STX,19726902,126843979860
2020-05,011810,STX,19726902,131775705360
2020-06,011810,STX,19726902,100607200200
2020-07,011810,STX,19726902,109681575120
2020-08,011810,STX,19726902,102777159420
2020-09,011810,STX,19726902,103960773540
2020-10,011810,STX,19726902,109287037080
2020-11,011810,STX,19726902,123884944560
2020-12,011810,STX,19726902,110470651200
2021-01,011810,STX,19726902,115796914740
2021-02,011810,STX,19726902,104552580600
2021-03,011810,STX,19726902,119347757100
2021-04,011810,STX,19726902,191350949400
2021-05,011810,STX,20068300,184026311000
2021-06,011810,STX,20068300,177203089000
2021-07,011810,STX,20068300,141682198000
2021-08,011810,STX,26868300,133535451000
2021-09,011810,STX,28621454,130084508430
2021-10,011810,STX,28621454,126363719410
2021-11,011810,STX,28621454,105040736180
2021-12,011810,STX,28621454,117347961400
2022-01,011810,STX,28621454,108189096120
2022-02,011810,STX,28621454,116489317780
2022-03,011810,STX,28621454,122786037660
2022-04,011810,STX,28621454,126936148490
2022-05,011810,STX,28621454,115344459620
2022-06,011810,STX,28621454,96168085440
2022-07,011810,STX,28621454,93592154580
2022-08,011810,STX,28621454,103323448940
2022-09,011810,STX,28621454,93449047310
2022-10,011810,STX,28621454,108618417930
2022-11,011810,STX,28621454,220385195800
2022-12,011810,STX,28621454,157417997000
2023-01,011810,STX,28621454,150835062580
2023-02,011810,STX,28621454,148259131720
2023-03,011810,STX,28621454,163428502340
2023-04,011810,STX,28621454,265607093120
2023-05,011810,STX,30828959,234916667580
2023-06,011810,STX,30828959,303356956560
2023-07,011810,STX,30828959,413108050600
2023-08,011810,STX,30828959,1117549763750
2023-09,011810,STX,23657927,473158540000
2023-10,011810,STX,23657927,204877647820
2023-11,011810,STX,23657927,444769027600
2023-12,011810,STX,23657927,299745935090
2024-01,011810,STX,31017927,300873891900
2024-02,011810,STX,31017927,282883494240
2024-03,011810,STX,31017927,272647578330
2024-04,011810,STX,31017927,251245208700
2024-05,011810,STX,31017927,238217679360
2024-06,011810,STX,31017927,241939830600
2024-07,011810,STX,31017927,200065629150
2024-08,011810,STX,31017927,183315948570
2024-09,011810,STX,31017927,172149494850
2024-10,011810,STX,31017927,154159097190
2024-11,011810,STX,31017927,147645332520
2024-12,011810,STX,31017927,135083072085
2025-01,011810,STX,31017927,134307623910
2025-02,011810,STX,31017927,130275293400
2025-03,011810,STX,31017927,110578909755
2025-04,011810,STX,31017927,108097475595
2025-05,011810,STX,31017927,100963352385
2025-06,011810,STX,31017927,106856758515
2025-07,011810,STX,31017927,109493282310
2025-08,011810,STX,31017927,109493282310
2025-09,011810,STX,31017927,109493282310
2025-10,011810,STX,31017927,109493282310
2025-11,011810,STX,31017927,109493282310
2025-12,011810,STX,31017927,109493282310
2020-01,011930,신성이엔지,173730185,154446134465
2020-02,011930,신성이엔지,173730185,149234228915
2020-03,011930,신성이엔지,173730185,156183436315
2020-04,011930,신성이엔지,173730185,152535102430
2020-05,011930,신성이엔지,173730185,212819476625
2020-06,011930,신성이엔지,179228075,237477199375
2020-07,011930,신성이엔지,184525352,253722359000
2020-08,011930,신성이엔지,186523744,289111803200
2020-09,011930,신성이엔지,191642042,393824396310
2020-10,011930,신성이엔지,196566184,587732890160
2020-11,011930,신성이엔지,200622315,811517264175
2020-12,011930,신성이엔지,201011031,691477946640
2021-01,011930,신성이엔지,201433941,606316162410
2021-02,011930,신성이엔지,201718737,619276522590
2021-03,011930,신성이엔지,202080923,664846236670
2021-04,011930,신성이엔지,202807796,642900713320
2021-05,011930,신성이엔지,203024754,582681043980
2021-06,011930,신성이엔지,203441148,586927711980
2021-07,011930,신성이엔지,203938124,536357266120
2021-08,011930,신성이엔지,203984170,471203432700
2021-09,011930,신성이엔지,203989831,505894780880
2021-10,011930,신성이엔지,204022759,481493711240
2021-11,011930,신성이엔지,204064698,366296132910
2021-12,011930,신성이엔지,204094355,437782391475
2022-01,011930,신성이엔지,204217781,355338938940
2022-02,011930,신성이엔지,205165949,351859602535
2022-03,011930,신성이엔지,205848151,373614394065
2022-04,011930,신성이엔지,205848151,390082246145
2022-05,011930,신성이엔지,205848151,470363025035
2022-06,011930,신성이엔지,205848151,431251876345
2022-07,011930,신성이엔지,205848151,425076431815
2022-08,011930,신성이엔지,205848151,502269488440
2022-09,011930,신성이엔지,205848151,389053005390
2022-10,011930,신성이엔지,205848151,389053005390
2022-11,011930,신성이엔지,205848151,396257690675
2022-12,011930,신성이엔지,205848151,320093874805
2023-01,011930,신성이엔지,205848151,372379305159
2023-02,011930,신성이엔지,205848151,348089223341
2023-03,011930,신성이엔지,205848151,377319660783
2023-04,011930,신성이엔지,205848151,410461213094
2023-05,011930,신성이엔지,205848151,420959468795
2023-06,011930,신성이엔지,205848151,480655432585
2023-07,011930,신성이엔지,205848151,599018119410
2023-08,011930,신성이엔지,205848151,607252045450
2023-09,011930,신성이엔지,205848151,459041376730
2023-10,011930,신성이엔지,205848151,376702116330
2023-11,011930,신성이엔지,205848151,408814427886
2023-12,011930,신성이엔지,205848151,419930228040
2024-01,011930,신성이엔지,205848151,402844831507
2024-02,011930,신성이엔지,205848151,400580501846
2024-03,011930,신성이엔지,205848151,508444932970
2024-04,011930,신성이엔지,205848151,443602765405
2024-05,011930,신성이엔지,205848151,438456561630
2024-06,011930,신성이엔지,205848151,408402731584
2024-07,011930,신성이엔지,205848151,381230775652
2024-08,011930,신성이엔지,205848151,345001501076
2024-09,011930,신성이엔지,205848151,348089223341
2024-10,011930,신성이엔지,205848151,300126604158
2024-11,011930,신성이엔지,205848151,247017781200
2024-12,011930,신성이엔지,205848151,241048184821
2025-01,011930,신성이엔지,205848151,244959299690
2025-02,011930,신성이엔지,205848151,254016618334
2025-03,011930,신성이엔지,205848151,233225955083
2025-04,011930,신성이엔지,205848151,280982726115
2025-05,011930,신성이엔지,205848151,291686829967
2025-06,011930,신성이엔지,205848151,301361693064
2025-07,011930,신성이엔지,205848151,315153519181
2025-08,011930,신성이엔지,205848151,321328963711
2025-09,011930,신성이엔지,205848151,353647123418
2025-10,011930,신성이엔지,205848151,380407383048
2025-11,011930,신성이엔지,205848151,333062308318
2025-12,011930,신성이엔지,205848151,327092711939
2020-01,012030,DB,201173933,158927407070
2020-02,012030,DB,201173933,143839362095
2020-03,012030,DB,201173933,113864446078
2020-04,012030,DB,201173933,150478101884
2020-05,012030,DB,201173933,150679275817
2020-06,012030,DB,201173933,139011187703
2020-07,012030,DB,201173933,145649927492
2020-08,012030,DB,201173933,142632318497
2020-09,012030,DB,201173933,141224100966
2020-10,012030,DB,201173933,136999448373
2020-11,012030,DB,201173933,147862840755
2020-12,012030,DB,201173933,160134450668
2021-01,012030,DB,201173933,172204886648
2021-02,012030,DB,201173933,175021321710
2021-03,012030,DB,201173933,175222495643
2021-04,012030,DB,201173933,187091757690
2021-05,012030,DB,201173933,203185672330
2021-06,012030,DB,201173933,212238499315
2021-07,012030,DB,201173933,250461546585
2021-08,012030,DB,201173933,212238499315
2021-09,012030,DB,201173933,205197411660
2021-10,012030,DB,201173933,205197411660
2021-11,012030,DB,201173933,185281192293
2021-12,012030,DB,201173933,191115236350
2022-01,012030,DB,201173933,173411930246
2022-02,012030,DB,201173933,172406060581
2022-03,012030,DB,201173933,225314804960
2022-04,012030,DB,201173933,199162193670
2022-05,012030,DB,201173933,191517584216
2022-06,012030,DB,201173933,160737972467
2022-07,012030,DB,201173933,166974364390
2022-08,012030,DB,201173933,161743842132
2022-09,012030,DB,201173933,148466362554
2022-10,012030,DB,201173933,151685145482
2022-11,012030,DB,201173933,167779060122
2022-12,012030,DB,201173933,161542668199
2023-01,012030,DB,201173933,184476496561
2023-02,012030,DB,201173933,310612552552
2023-03,012030,DB,201173933,338978077105
2023-04,012030,DB,201173933,364325992663
2023-05,012030,DB,201173933,353663774214
2023-06,012030,DB,201173933,451635479585
2023-07,012030,DB,201173933,409388953655
2023-08,012030,DB,201173933,359095470405
2023-09,012030,DB,201173933,357083731075
2023-10,012030,DB,201173933,318458335939
2023-11,012030,DB,201173933,350646165219
2023-12,012030,DB,201173933,348634425889
2024-01,012030,DB,201173933,321677118867
2024-02,012030,DB,201173933,315440726944
2024-03,012030,DB,201173933,311417248284
2024-04,012030,DB,201173933,289690463520
2024-05,012030,DB,201173933,275205940344
2024-06,012030,DB,201173933,270981287751
2024-07,012030,DB,201173933,235775849476
2024-08,012030,DB,201173933,254485025245
2024-09,012030,DB,201173933,291702202850
2024-10,012030,DB,201173933,323085336398
2024-11,012030,DB,201173933,288684593855
2024-12,012030,DB,201173933,262330808632
2025-01,012030,DB,201173933,244828676461
2025-02,012030,DB,201173933,262531982565
2025-03,012030,DB,201173933,243621632863
2025-04,012030,DB,201173933,259514373570
2025-05,012030,DB,201173933,279229419004
2025-06,012030,DB,201173933,300956203768
2025-07,012030,DB,201173933,271987157416
2025-08,012030,DB,201173933,276815331808
2025-09,012030,DB,201173933,311014900418
2025-10,012030,DB,201173933,292708072515
2025-11,012030,DB,201173933,292506898582
2025-12,012030,DB,201173933,296530377242
2025-11,0120G0,삼양바이오팜,7435870,495228942000
2025-12,0120G0,삼양바이오팜,7435870,390383175000
2020-01,012160,영흥철강,85826509,92263497175
2020-02,012160,영흥철강,85826509,80505265442
2020-03,012160,영흥철강,85826509,68317901164
2020-04,012160,영흥,85826509,88401304270
2020-05,012160,영흥,85826509,102991810800
2020-06,012160,영흥,85826509,97413087715
2020-07,012160,영흥,85826509,103420943345
2020-08,012160,영흥,85826509,96983955170
2020-09,012160,영흥,85826509,91405232085
2020-10,012160,영흥,85826509,101275280620
2020-11,012160,영흥,85826509,109428798975
2020-12,012160,영흥,91013603,106030847495
2021-01,012160,영흥,92734032,118235890800
2021-02,012160,영흥,94669515,109343289825
2021-03,012160,영흥,95314676,109611877400
2021-04,012160,영흥,96389944,117595731680
2021-05,012160,영흥,97572739,115623695715
2021-06,012160,영흥,100665211,123314883475
2021-07,012160,영흥,101310372,121572446400
2021-08,012160,영흥,101310372,115493824080
2021-09,012160,영흥,101310372,113467616640
2021-10,012160,영흥,101310372,109415201760
2021-11,012160,영흥,101310372,98372371212
2021-12,012160,영흥,101310372,106882442460
2022-01,012160,영흥,101310372,94623887448
2022-02,012160,영흥,101310372,93509473356
2022-03,012160,영흥,101310372,102323475720
2022-04,012160,영흥,101310372,105362786880
2022-05,012160,영흥,101310372,100094647536
2022-06,012160,영흥,101310372,77502434580
2022-07,012160,영흥,101310372,83884988016
2022-08,012160,영흥,101310372,82466642808
2022-09,012160,영흥,101310372,70815950028
2022-10,012160,영흥,101310372,71423812260
2022-11,012160,영흥,101310372,75678847884
2022-12,012160,영흥,101310372,71829053748
2023-01,012160,영흥,101310372,76793261976
2023-02,012160,영흥,101310372,82061401320
2023-03,012160,영흥,101310372,77198503464
2023-04,012160,영흥,101310372,74969675280
2023-05,012160,영흥,101310372,76388020488
2023-06,012160,영흥,101310372,78515538300
2023-07,012160,영흥,101310372,67574018124
2023-08,012160,영흥,101310372,68789742588
2023-09,012160,영흥,101310372,62103258036
2023-10,012160,영흥,101310372,55416773484
2023-11,012160,영흥,101310372,58658705388
